"cell_value","geo_level_code","data_type_code","time"
10.3,"MW","RVR","2002-Q1"
63.8,"NE","HOR","2002-Q1"
1.2,"NE","HVR","2002-Q1"
5.8,"NE","RVR","2002-Q1"
1.9,"SO","HVR","2002-Q1"
11.8,"SO","RVR","2002-Q1"
69.8,"SO","HOR","2002-Q1"
67.8,"US","HOR","2002-Q1"
1.7,"US","HVR","2002-Q1"
9.1,"US","RVR","2002-Q1"
0.2,"US","E_RVR","2002-Q1"
0.3,"US","E_HOR","2002-Q1"
67.9,"US","SAHOR","2002-Q1"
62.1,"WE","HOR","2002-Q1"
1.5,"WE","HVR","2002-Q1"
7,"WE","RVR","2002-Q1"
1.8,"MW","HVR","2002-Q2"
72.8,"MW","HOR","2002-Q2"
9.7,"MW","RVR","2002-Q2"
63.8,"NE","HOR","2002-Q2"
1.4,"NE","HVR","2002-Q2"
5.6,"NE","RVR","2002-Q2"
1.9,"SO","HVR","2002-Q2"
10.6,"SO","RVR","2002-Q2"
69.3,"SO","HOR","2002-Q2"
1.7,"US","HVR","2002-Q2"
8.4,"US","RVR","2002-Q2"
67.6,"US","HOR","2002-Q2"
0.1,"US","E_HVR","2002-Q2"
0.2,"US","E_RVR","2002-Q2"
0.3,"US","E_HOR","2002-Q2"
67.8,"US","SAHOR","2002-Q2"
62.4,"WE","HOR","2002-Q2"
1.4,"WE","HVR","2002-Q2"
6.7,"WE","RVR","2002-Q2"
1.7,"MW","HVR","2002-Q3"
73.2,"MW","HOR","2002-Q3"
10.3,"MW","RVR","2002-Q3"
64.6,"NE","HOR","2002-Q3"
1.2,"NE","HVR","2002-Q3"
6,"NE","RVR","2002-Q3"
1.9,"SO","HVR","2002-Q3"
11.4,"SO","RVR","2002-Q3"
69.5,"SO","HOR","2002-Q3"
1.7,"US","HVR","2002-Q3"
9,"US","RVR","2002-Q3"
68,"US","HOR","2002-Q3"
0.2,"US","E_RVR","2002-Q3"
0.3,"US","E_HOR","2002-Q3"
67.9,"US","SAHOR","2002-Q3"
62.7,"WE","HOR","2002-Q3"
1.6,"WE","HVR","2002-Q3"
6.8,"WE","RVR","2002-Q3"
1.8,"MW","HVR","2002-Q4"
73.3,"MW","HOR","2002-Q4"
10.2,"MW","RVR","2002-Q4"
64.8,"NE","HOR","2002-Q4"
5.6,"NE","RVR","2002-Q4"
1,"NE","HVR","2002-Q4"
1.9,"SO","HVR","2002-Q4"
12.6,"SO","RVR","2002-Q4"
70.3,"SO","HOR","2002-Q4"
1.7,"US","HVR","2002-Q4"
9.3,"US","RVR","2002-Q4"
68.3,"US","HOR","2002-Q4"
0.1,"US","E_HVR","2002-Q4"
0.2,"US","E_RVR","2002-Q4"
0.3,"US","E_HOR","2002-Q4"
68.2,"US","SAHOR","2002-Q4"
1.8,"WE","HVR","2002-Q4"
62.5,"WE","HOR","2002-Q4"
7,"WE","RVR","2002-Q4"
10.2,"MW","RVR","2003-Q1"
1.7,"MW","HVR","2003-Q1"
72.9,"MW","HOR","2003-Q1"
64.2,"NE","HOR","2003-Q1"
1.1,"NE","HVR","2003-Q1"
6,"NE","RVR","2003-Q1"
12.4,"SO","RVR","2003-Q1"
69.9,"SO","HOR","2003-Q1"
2,"SO","HVR","2003-Q1"
1.7,"US","HVR","2003-Q1"
9.4,"US","RVR","2003-Q1"
68,"US","HOR","2003-Q1"
0.2,"US","E_RVR","2003-Q1"
0.3,"US","E_HOR","2003-Q1"
68.1,"US","SAHOR","2003-Q1"
7.3,"WE","RVR","2003-Q1"
62.8,"WE","HOR","2003-Q1"
1.6,"WE","HVR","2003-Q1"
1.7,"MW","HVR","2003-Q2"
72.8,"MW","HOR","2003-Q2"
10.6,"MW","RVR","2003-Q2"
64.2,"NE","HOR","2003-Q2"
1.3,"NE","HVR","2003-Q2"
6.8,"NE","RVR","2003-Q2"
69.9,"SO","HOR","2003-Q2"
2.1,"SO","HVR","2003-Q2"
12.3,"SO","RVR","2003-Q2"
1.7,"US","HVR","2003-Q2"
9.6,"US","RVR","2003-Q2"
68,"US","HOR","2003-Q2"
0.2,"US","E_RVR","2003-Q2"
0.1,"US","E_HVR","2003-Q2"
0.3,"US","E_HOR","2003-Q2"
68.2,"US","SAHOR","2003-Q2"
7.2,"WE","RVR","2003-Q2"
63.2,"WE","HOR","2003-Q2"
1.4,"WE","HVR","2003-Q2"
1.8,"MW","HVR","2003-Q3"
73.5,"MW","HOR","2003-Q3"
11,"MW","RVR","2003-Q3"
64.4,"NE","HOR","2003-Q3"
1.4,"NE","HVR","2003-Q3"
6.6,"NE","RVR","2003-Q3"
2.3,"SO","HVR","2003-Q3"
12.4,"SO","RVR","2003-Q3"
70,"SO","HOR","2003-Q3"
68.4,"US","HOR","2003-Q3"
1.9,"US","HVR","2003-Q3"
9.9,"US","RVR","2003-Q3"
0.1,"US","E_HVR","2003-Q3"
0.2,"US","E_RVR","2003-Q3"
0.3,"US","E_HOR","2003-Q3"
68.3,"US","SAHOR","2003-Q3"
63.8,"WE","HOR","2003-Q3"
1.7,"WE","HVR","2003-Q3"
8.1,"WE","RVR","2003-Q3"
1.7,"MW","HVR","2003-Q4"
73.5,"MW","HOR","2003-Q4"
11.3,"MW","RVR","2003-Q4"
64.7,"NE","HOR","2003-Q4"
1.1,"NE","HVR","2003-Q4"
6.9,"NE","RVR","2003-Q4"
2.2,"SO","HVR","2003-Q4"
12.9,"SO","RVR","2003-Q4"
70.5,"SO","HOR","2003-Q4"
68.6,"US","HOR","2003-Q4"
1.8,"US","HVR","2003-Q4"
10.2,"US","RVR","2003-Q4"
0.1,"US","E_HVR","2003-Q4"
0.2,"US","E_RVR","2003-Q4"
0.3,"US","E_HOR","2003-Q4"
68.5,"US","SAHOR","2003-Q4"
63.8,"WE","HOR","2003-Q4"
1.6,"WE","HVR","2003-Q4"
8,"WE","RVR","2003-Q4"
2.1,"MW","HVR","2004-Q1"
73.5,"MW","HOR","2004-Q1"
12.3,"MW","RVR","2004-Q1"
0.9,"NE","HVR","2004-Q1"
7.9,"NE","RVR","2004-Q1"
65.1,"NE","HOR","2004-Q1"
12.7,"SO","RVR","2004-Q1"
70.3,"SO","HOR","2004-Q1"
2,"SO","HVR","2004-Q1"
1.7,"US","HVR","2004-Q1"
10.4,"US","RVR","2004-Q1"
68.6,"US","HOR","2004-Q1"
0.1,"US","E_HVR","2004-Q1"
0.2,"US","E_RVR","2004-Q1"
0.3,"US","E_HOR","2004-Q1"
68.7,"US","SAHOR","2004-Q1"
1.3,"WE","HVR","2004-Q1"
7.6,"WE","RVR","2004-Q1"
63.7,"WE","HOR","2004-Q1"
1.7,"MW","HVR","2004-Q2"
74.2,"MW","HOR","2004-Q2"
11.7,"MW","RVR","2004-Q2"
65.4,"NE","HOR","2004-Q2"
1.1,"NE","HVR","2004-Q2"
7,"NE","RVR","2004-Q2"
70.9,"SO","HOR","2004-Q2"
13,"SO","RVR","2004-Q2"
2,"SO","HVR","2004-Q2"
10.2,"US","RVR","2004-Q2"
69.2,"US","HOR","2004-Q2"
1.7,"US","HVR","2004-Q2"
0.2,"US","E_RVR","2004-Q2"
0.2,"US","E_HOR","2004-Q2"
69.4,"US","SAHOR","2004-Q2"
1.4,"WE","HVR","2004-Q2"
7.7,"WE","RVR","2004-Q2"
64.5,"WE","HOR","2004-Q2"
12.3,"MW","RVR","2004-Q3"
2.1,"MW","HVR","2004-Q3"
73.8,"MW","HOR","2004-Q3"
7.3,"NE","RVR","2004-Q3"
64.4,"NE","HOR","2004-Q3"
1.2,"NE","HVR","2004-Q3"
12.3,"SO","RVR","2004-Q3"
1.9,"SO","HVR","2004-Q3"
71,"SO","HOR","2004-Q3"
10.1,"US","RVR","2004-Q3"
1.7,"US","HVR","2004-Q3"
69,"US","HOR","2004-Q3"
0.1,"US","E_HVR","2004-Q3"
0.2,"US","E_RVR","2004-Q3"
0.2,"US","E_HOR","2004-Q3"
68.9,"US","SAHOR","2004-Q3"
1.4,"WE","HVR","2004-Q3"
7.7,"WE","RVR","2004-Q3"
64.7,"WE","HOR","2004-Q3"
12.4,"MW","RVR","2004-Q4"
2.2,"MW","HVR","2004-Q4"
73.7,"MW","HOR","2004-Q4"
6.8,"NE","RVR","2004-Q4"
65.2,"NE","HOR","2004-Q4"
1.2,"NE","HVR","2004-Q4"
12.5,"SO","RVR","2004-Q4"
71.5,"SO","HOR","2004-Q4"
2,"SO","HVR","2004-Q4"
69.2,"US","HOR","2004-Q4"
1.8,"US","HVR","2004-Q4"
10,"US","RVR","2004-Q4"
0.3,"US","E_RVR","2004-Q4"
0.1,"US","E_HVR","2004-Q4"
0.3,"US","E_HOR","2004-Q4"
69.1,"US","SAHOR","2004-Q4"
7.2,"WE","RVR","2004-Q4"
63.9,"WE","HOR","2004-Q4"
1.5,"WE","HVR","2004-Q4"
2.3,"MW","HVR","2005-Q1"
73.1,"MW","HOR","2005-Q1"
12.2,"MW","RVR","2005-Q1"
65.4,"NE","HOR","2005-Q1"
1.8,"NE","HVR","2005-Q1"
7.2,"NE","RVR","2005-Q1"
1.9,"SO","HVR","2005-Q1"
12.2,"SO","RVR","2005-Q1"
71.1,"SO","HOR","2005-Q1"
1.8,"US","HVR","2005-Q1"
10.1,"US","RVR","2005-Q1"
69.1,"US","HOR","2005-Q1"
0.5,"US","E_HOR","2005-Q1"
0.1,"US","E_HVR","2005-Q1"
0.4,"US","E_RVR","2005-Q1"
69.2,"US","SAHOR","2005-Q1"
1.2,"WE","HVR","2005-Q1"
7.5,"WE","RVR","2005-Q1"
64.9,"WE","HOR","2005-Q1"
73.4,"MW","HOR","2005-Q2"
12.6,"MW","RVR","2005-Q2"
2,"MW","HVR","2005-Q2"
64.7,"NE","HOR","2005-Q2"
1.3,"NE","HVR","2005-Q2"
6.1,"NE","RVR","2005-Q2"
2.2,"SO","HVR","2005-Q2"
11.8,"SO","RVR","2005-Q2"
70.4,"SO","HOR","2005-Q2"
1.8,"US","HVR","2005-Q2"
9.8,"US","RVR","2005-Q2"
68.6,"US","HOR","2005-Q2"
0.5,"US","E_HOR","2005-Q2"
0.1,"US","E_HVR","2005-Q2"
0.4,"US","E_RVR","2005-Q2"
68.7,"US","SAHOR","2005-Q2"
1.3,"WE","HVR","2005-Q2"
7.5,"WE","RVR","2005-Q2"
63.8,"WE","HOR","2005-Q2"
2.3,"MW","HVR","2005-Q3"
73.3,"MW","HOR","2005-Q3"
13.4,"MW","RVR","2005-Q3"
1.4,"NE","HVR","2005-Q3"
65.1,"NE","HOR","2005-Q3"
6,"NE","RVR","2005-Q3"
2.2,"SO","HVR","2005-Q3"
11.9,"SO","RVR","2005-Q3"
70.6,"SO","HOR","2005-Q3"
1.9,"US","HVR","2005-Q3"
9.9,"US","RVR","2005-Q3"
68.8,"US","HOR","2005-Q3"
0.5,"US","E_HOR","2005-Q3"
0.1,"US","E_HVR","2005-Q3"
0.4,"US","E_RVR","2005-Q3"
68.7,"US","SAHOR","2005-Q3"
1.5,"WE","HVR","2005-Q3"
7.3,"WE","RVR","2005-Q3"
64.2,"WE","HOR","2005-Q3"
2.4,"MW","HVR","2005-Q4"
72.8,"MW","HOR","2005-Q4"
12.3,"MW","RVR","2005-Q4"
1.6,"NE","HVR","2005-Q4"
6.7,"NE","RVR","2005-Q4"
65.4,"NE","HOR","2005-Q4"
2.2,"SO","HVR","2005-Q4"
11.4,"SO","RVR","2005-Q4"
71.1,"SO","HOR","2005-Q4"
9.6,"US","RVR","2005-Q4"
2,"US","HVR","2005-Q4"
69,"US","HOR","2005-Q4"
0.5,"US","E_HOR","2005-Q4"
0.1,"US","E_HVR","2005-Q4"
0.4,"US","E_RVR","2005-Q4"
68.9,"US","SAHOR","2005-Q4"
1.7,"WE","HVR","2005-Q4"
64.6,"WE","HOR","2005-Q4"
7,"WE","RVR","2005-Q4"
2.4,"MW","HVR","2006-Q1"
72.5,"MW","HOR","2006-Q1"
12.6,"MW","RVR","2006-Q1"
64.7,"NE","HOR","2006-Q1"
1.5,"NE","HVR","2006-Q1"
7.3,"NE","RVR","2006-Q1"
2.3,"SO","HVR","2006-Q1"
10.9,"SO","RVR","2006-Q1"
70.4,"SO","HOR","2006-Q1"
68.5,"US","HOR","2006-Q1"
2.1,"US","HVR","2006-Q1"
9.5,"US","RVR","2006-Q1"
0.5,"US","E_HOR","2006-Q1"
0.1,"US","E_HVR","2006-Q1"
0.4,"US","E_RVR","2006-Q1"
68.6,"US","SAHOR","2006-Q1"
64.4,"WE","HOR","2006-Q1"
1.7,"WE","HVR","2006-Q1"
6.7,"WE","RVR","2006-Q1"
2.3,"MW","HVR","2006-Q2"
72.5,"MW","HOR","2006-Q2"
12.6,"MW","RVR","2006-Q2"
65.4,"NE","HOR","2006-Q2"
1.6,"NE","HVR","2006-Q2"
6.9,"NE","RVR","2006-Q2"
2.6,"SO","HVR","2006-Q2"
11.1,"SO","RVR","2006-Q2"
70.4,"SO","HOR","2006-Q2"
2.2,"US","HVR","2006-Q2"
9.6,"US","RVR","2006-Q2"
68.7,"US","HOR","2006-Q2"
0.5,"US","E_HOR","2006-Q2"
0.1,"US","E_HVR","2006-Q2"
0.4,"US","E_RVR","2006-Q2"
68.8,"US","SAHOR","2006-Q2"
64.7,"WE","HOR","2006-Q2"
6.8,"WE","RVR","2006-Q2"
2,"WE","HVR","2006-Q2"
2.7,"MW","HVR","2006-Q3"
72.8,"MW","HOR","2006-Q3"
12.6,"MW","RVR","2006-Q3"
65.5,"NE","HOR","2006-Q3"
1.7,"NE","HVR","2006-Q3"
7.7,"NE","RVR","2006-Q3"
2.8,"SO","HVR","2006-Q3"
11.9,"SO","RVR","2006-Q3"
70.6,"SO","HOR","2006-Q3"
2.5,"US","HVR","2006-Q3"
9.9,"US","RVR","2006-Q3"
69,"US","HOR","2006-Q3"
0.5,"US","E_HOR","2006-Q3"
0.1,"US","E_HVR","2006-Q3"
0.4,"US","E_RVR","2006-Q3"
68.9,"US","SAHOR","2006-Q3"
65.3,"WE","HOR","2006-Q3"
2.3,"WE","HVR","2006-Q3"
6.5,"WE","RVR","2006-Q3"
11.9,"MW","RVR","2006-Q4"
73,"MW","HOR","2006-Q4"
6.5,"NE","RVR","2006-Q4"
2,"NE","HVR","2006-Q4"
12.4,"SO","RVR","2006-Q4"
70.8,"SO","HOR","2006-Q4"
3,"SO","HVR","2006-Q4"
2.9,"MW","HVR","2006-Q4"
65.3,"NE","HOR","2006-Q4"
2.7,"US","HVR","2006-Q4"
9.8,"US","RVR","2006-Q4"
68.9,"US","HOR","2006-Q4"
0.5,"US","E_HOR","2006-Q4"
0.1,"US","E_HVR","2006-Q4"
0.4,"US","E_RVR","2006-Q4"
68.8,"US","SAHOR","2006-Q4"
2.4,"WE","HVR","2006-Q4"
64.5,"WE","HOR","2006-Q4"
7,"WE","RVR","2006-Q4"
12.1,"MW","RVR","2007-Q1"
2.9,"MW","HVR","2007-Q1"
72.2,"MW","HOR","2007-Q1"
64.8,"NE","HOR","2007-Q1"
1.9,"NE","HVR","2007-Q1"
7.1,"NE","RVR","2007-Q1"
13.1,"SO","RVR","2007-Q1"
70.6,"SO","HOR","2007-Q1"
3.2,"SO","HVR","2007-Q1"
68.4,"US","HOR","2007-Q1"
2.8,"US","HVR","2007-Q1"
10.1,"US","RVR","2007-Q1"
0.4,"US","E_RVR","2007-Q1"
0.5,"US","E_HOR","2007-Q1"
0.1,"US","E_HVR","2007-Q1"
68.5,"US","SAHOR","2007-Q1"
6.5,"WE","RVR","2007-Q1"
63.6,"WE","HOR","2007-Q1"
2.6,"WE","HVR","2007-Q1"
2.6,"MW","HVR","2007-Q2"
71.8,"MW","HOR","2007-Q2"
11.1,"MW","RVR","2007-Q2"
65.4,"NE","HOR","2007-Q2"
1.9,"NE","HVR","2007-Q2"
7.4,"NE","RVR","2007-Q2"
69.9,"SO","HOR","2007-Q2"
3.1,"SO","HVR","2007-Q2"
11.5,"SO","RVR","2007-Q2"
68.2,"US","HOR","2007-Q2"
2.6,"US","HVR","2007-Q2"
9.5,"US","RVR","2007-Q2"
0.4,"US","E_RVR","2007-Q2"
0.5,"US","E_HOR","2007-Q2"
0.1,"US","E_HVR","2007-Q2"
68.3,"US","SAHOR","2007-Q2"
6.7,"WE","RVR","2007-Q2"
64.1,"WE","HOR","2007-Q2"
2.3,"WE","HVR","2007-Q2"
2.6,"MW","HVR","2007-Q3"
71.9,"MW","HOR","2007-Q3"
11.6,"MW","RVR","2007-Q3"
65.2,"NE","HOR","2007-Q3"
7.1,"NE","RVR","2007-Q3"
2,"NE","HVR","2007-Q3"
70.1,"SO","HOR","2007-Q3"
3.1,"SO","HVR","2007-Q3"
12.1,"SO","RVR","2007-Q3"
68.2,"US","HOR","2007-Q3"
2.7,"US","HVR","2007-Q3"
9.8,"US","RVR","2007-Q3"
0.5,"US","E_HOR","2007-Q3"
0.1,"US","E_HVR","2007-Q3"
0.4,"US","E_RVR","2007-Q3"
68,"US","SAHOR","2007-Q3"
63.5,"WE","HOR","2007-Q3"
2.5,"WE","HVR","2007-Q3"
6.8,"WE","RVR","2007-Q3"
64.6,"NE","HOR","2007-Q4"
3.2,"MW","HVR","2007-Q4"
71.7,"MW","HOR","2007-Q4"
11.1,"MW","RVR","2007-Q4"
2.2,"NE","HVR","2007-Q4"
6.6,"NE","RVR","2007-Q4"
2.9,"SO","HVR","2007-Q4"
12.3,"SO","RVR","2007-Q4"
70,"SO","HOR","2007-Q4"
67.8,"US","HOR","2007-Q4"
2.8,"US","HVR","2007-Q4"
9.6,"US","RVR","2007-Q4"
0.5,"US","E_HOR","2007-Q4"
0.1,"US","E_HVR","2007-Q4"
0.4,"US","E_RVR","2007-Q4"
67.8,"US","SAHOR","2007-Q4"
62.7,"WE","HOR","2007-Q4"
2.7,"WE","HVR","2007-Q4"
6.8,"WE","RVR","2007-Q4"
2.9,"MW","HVR","2008-Q1"
11.8,"MW","RVR","2008-Q1"
72,"MW","HOR","2008-Q1"
7.3,"NE","RVR","2008-Q1"
64.7,"NE","HOR","2008-Q1"
2,"NE","HVR","2008-Q1"
3.2,"SO","HVR","2008-Q1"
12.7,"SO","RVR","2008-Q1"
69.7,"SO","HOR","2008-Q1"
2.9,"US","HVR","2008-Q1"
10.1,"US","RVR","2008-Q1"
67.8,"US","HOR","2008-Q1"
0.1,"US","E_HVR","2008-Q1"
0.4,"US","E_RVR","2008-Q1"
0.5,"US","E_HOR","2008-Q1"
67.9,"US","SAHOR","2008-Q1"
3.2,"WE","HVR","2008-Q1"
62.8,"WE","HOR","2008-Q1"
7,"WE","RVR","2008-Q1"
2.7,"MW","HVR","2008-Q2"
71.7,"MW","HOR","2008-Q2"
10.6,"MW","RVR","2008-Q2"
7.4,"NE","RVR","2008-Q2"
65.3,"NE","HOR","2008-Q2"
1.9,"NE","HVR","2008-Q2"
3.2,"SO","HVR","2008-Q2"
13.2,"SO","RVR","2008-Q2"
70.2,"SO","HOR","2008-Q2"
68.1,"US","HOR","2008-Q2"
2.8,"US","HVR","2008-Q2"
10,"US","RVR","2008-Q2"
0.1,"US","E_HVR","2008-Q2"
0.4,"US","E_RVR","2008-Q2"
0.5,"US","E_HOR","2008-Q2"
68.1,"US","SAHOR","2008-Q2"
2.8,"WE","HVR","2008-Q2"
6.9,"WE","RVR","2008-Q2"
63,"WE","HOR","2008-Q2"
10.3,"MW","RVR","2008-Q3"
2.9,"MW","HVR","2008-Q3"
71.9,"MW","HOR","2008-Q3"
6.7,"NE","RVR","2008-Q3"
64.4,"NE","HOR","2008-Q3"
2.1,"NE","HVR","2008-Q3"
69.9,"SO","HOR","2008-Q3"
3.1,"SO","HVR","2008-Q3"
13,"SO","RVR","2008-Q3"
9.9,"US","RVR","2008-Q3"
67.9,"US","HOR","2008-Q3"
2.8,"US","HVR","2008-Q3"
0.1,"US","E_HVR","2008-Q3"
0.4,"US","E_RVR","2008-Q3"
0.5,"US","E_HOR","2008-Q3"
67.7,"US","SAHOR","2008-Q3"
2.8,"WE","HVR","2008-Q3"
7.6,"WE","RVR","2008-Q3"
63.5,"WE","HOR","2008-Q3"
71.4,"MW","HOR","2008-Q4"
3,"MW","HVR","2008-Q4"
2.2,"NE","HVR","2008-Q4"
64,"NE","HOR","2008-Q4"
3.1,"SO","HVR","2008-Q4"
10.5,"MW","RVR","2008-Q4"
6.3,"NE","RVR","2008-Q4"
13.1,"SO","RVR","2008-Q4"
69.8,"SO","HOR","2008-Q4"
10.1,"US","RVR","2008-Q4"
67.5,"US","HOR","2008-Q4"
2.9,"US","HVR","2008-Q4"
0.4,"US","E_RVR","2008-Q4"
0.5,"US","E_HOR","2008-Q4"
0.1,"US","E_HVR","2008-Q4"
67.5,"US","SAHOR","2008-Q4"
8.4,"WE","RVR","2008-Q4"
62.7,"WE","HOR","2008-Q4"
2.8,"WE","HVR","2008-Q4"
70.7,"MW","HOR","2009-Q1"
2.7,"MW","HVR","2009-Q1"
10.1,"MW","RVR","2009-Q1"
63.7,"NE","HOR","2009-Q1"
1.9,"NE","HVR","2009-Q1"
6.9,"NE","RVR","2009-Q1"
12.9,"SO","RVR","2009-Q1"
69.6,"SO","HOR","2009-Q1"
3,"SO","HVR","2009-Q1"
2.7,"US","HVR","2009-Q1"
10.1,"US","RVR","2009-Q1"
67.3,"US","HOR","2009-Q1"
0.5,"US","E_HOR","2009-Q1"
0.1,"US","E_HVR","2009-Q1"
0.4,"US","E_RVR","2009-Q1"
67.4,"US","SAHOR","2009-Q1"
2.9,"WE","HVR","2009-Q1"
8.6,"WE","RVR","2009-Q1"
62.8,"WE","HOR","2009-Q1"
70.5,"MW","HOR","2009-Q2"
2.4,"MW","HVR","2009-Q2"
