RegionID,SizeRank,RegionName,RegionType,StateName,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30
394640,52,"Grand Rapids, MI",Msa,MI,127000.0,130000.0,130500.0,134000.0,134800.0,131950.0,137000.0,129950.0,126000.0,129000.0,122394.0,120000.0,125000.0,120000.0,120000.0,125000.0,120000.0,125000.0,123750.0,125000.0,125000.0,119895.0,115000.0,117000.0,119900.0,124000.0,119000.0,123050.0,127000.0,121000.0,119000.0,127700.0,125000.0,117250.0,120000.0,123050.0,124900.0,115000.0,119900.0,129450.0,121250.0,128000.0,122900.0,120000.0,116000.0,119000.0,122600.0,123000.0,110000.0,116400.0,120000.0,125000.0,133250.0,129000.0,130000.0,130000.0,127600.0,124500.0,129500.0,119155.0,120880.0,127000.0,131000.0,137000.0,138500.0,139000.0,140000.0,139950.0,132450.0,129900.0,135000.0,125000.0,127500.0,130000.0,134700.0,140000.0,144000.0,147000.0,143050.0,149000.0,143000.0,135000.0,135000.0,139500.0,134000.0,140000.0,149000.0,150000.0,155000.0,155000.0,157000.0,154000.0,149900.0,150000.0,150000.0,147500.0,148000.0,148000.0,158000.0,165000.0,167000.0,165000.0,167000.0,163000.0,167000.0,166500.0,161000.0,158900.0,165000.0,170000.0,178000.0,182500.0,182000.0,180000.0,183000.0,180000.0,174500.0,180000.0,173850.0,180000.0,176000.0,185000.0,188500.0,195850.0,197500.0,198000.0,200000.0,197500.0,193700.0,189000.0,189900.0,190000.0,192500.0,199000.0,210000.0,215000.0,215000.0,215000.0,215000.0,210000.0,211000.0,205000.0,208364.0,203500.0,215000.0,227500.0,221950.0,220000.0,230000.0,239950.0,230000.0,240000.0,235520.0,227900.0,230000.0,220000.0,232000.0,250000.0,264000.0,260000.0,275000.0
395167,53,"Tucson, AZ",Msa,AZ,214000.0,215000.0,205000.0,210000.0,208250.0,207509.0,204177.0,191500.0,200000.0,190440.0,194990.0,197598.0,191900.0,186744.0,190000.0,190000.0,181525.0,182250.0,176428.0,175700.0,170000.0,171519.0,170000.0,185000.0,165000.0,166070.0,171750.0,167500.0,163766.0,175000.0,168000.0,168000.0,166355.0,174950.0,172500.0,160000.0,156000.0,154900.0,160000.0,155000.0,151890.0,149000.0,150000.0,141500.0,145000.0,145950.0,140000.0,142005.0,145000.0,149697.0,150000.0,151773.0,153000.0,155000.0,155000.0,161777.0,153675.0,161000.0,163500.0,159000.0,162500.0,164900.0,162500.0,165000.0,170750.0,168000.0,170000.0,168000.0,165000.0,175000.0,165650.0,168000.0,169000.0,172000.0,167000.0,175000.0,180000.0,185000.0,178000.0,179000.0,180000.0,169000.0,173750.0,172750.0,174000.0,177390.0,171702.0,175000.0,175000.0,180000.0,183000.0,180000.0,180000.0,179950.0,185000.0,178750.0,178000.0,178500.0,182000.0,182000.0,193522.0,190000.0,192000.0,183000.0,183045.0,188500.0,185000.0,185000.0,194000.0,193000.0,195000.0,200000.0,205000.0,200000.0,195000.0,208500.0,203000.0,206000.0,208000.0,196000.0,200000.0,203500.0,209900.0,210000.0,206750.0,210000.0,215000.0,214128.0,212548.0,223000.0,215000.0,219950.0,215000.0,217500.0,219000.0,230000.0,229250.0,230000.0,225000.0,228000.0,230900.0,221000.0,235000.0,225000.0,235000.0,239000.0,235000.0,235000.0,240000.0,250000.0,250000.0,255000.0,260000.0,259900.0,255000.0,266500.0,270000.0,284000.0,284500.0,298000.0,305000.0
753924,54,"Urban Honolulu, HI",Msa,HI,390000.0,395000.0,469200.0,409000.0,417800.0,410000.0,465000.0,366300.0,420000.0,450000.0,438000.0,351100.0,384500.0,445000.0,419500.0,435000.0,400000.0,412000.0,416000.0,425000.0,420115.0,435000.0,416500.0,426250.0,425000.0,417000.0,425000.0,425000.0,429000.0,476500.0,465758.0,482500.0,440000.0,440000.0,450000.0,425000.0,440000.0,440000.0,425000.0,460000.0,386785.0,420000.0,425000.0,413100.0,430000.0,473800.0,425875.0,407000.0,460000.0,411200.0,443500.0,442500.0,448700.0,449350.0,435000.0,457100.0,450000.0,462000.0,445000.0,455000.0,450000.0,435000.0,472500.0,425000.0,481950.0,450000.0,500000.0,475000.0,450000.0,460000.0,481098.0,512000.0,474000.0,505000.0,465580.0,499000.0,522794.0,487715.0,490000.0,535000.0,457500.0,575000.0,518725.0,595900.0,488000.0,497250.0,500000.0,500000.0,495000.0,500000.0,545000.0,535000.0,530000.0,525000.0,540000.0,530000.0,571100.0,530000.0,549275.0,579000.0,568941.0,569000.0,559302.0,545000.0,579000.0,599000.0,574399.0,563500.0,560000.0,539000.0,545000.0,565000.0,599000.0,586970.0,575000.0,600000.0,625000.0,604464.0,595000.0,569900.0,560000.0,552000.0,540000.0,590000.0,570000.0,576500.0,585000.0,575000.0,580000.0,583000.0,549000.0,594944.0,563000.0,594250.0,575000.0,575000.0,606500.0,625000.0,593000.0,590000.0,580000.0,575000.0,595000.0,577000.0,597275.0,637000.0,622000.0,611250.0,612421.0,600000.0,622815.0,635000.0,600000.0,610000.0,650000.0,630000.0,638000.0,602500.0,610000.0,655000.0,653000.0
395169,55,"Tulsa, OK",Msa,OK,118000.0,121750.0,123000.0,130000.0,130500.0,132950.0,133500.0,125000.0,130000.0,125000.0,125000.0,125000.0,127500.0,128000.0,124000.0,130000.0,130000.0,130000.0,129000.0,127500.0,126000.0,127000.0,121375.0,125860.0,120000.0,125000.0,131000.0,125000.0,135000.0,140000.0,134750.0,133250.0,129000.0,135000.0,133210.0,127000.0,125000.0,124500.0,122500.0,120000.0,135000.0,132000.0,139000.0,133500.0,133000.0,131000.0,136500.0,122000.0,125000.0,126950.0,130000.0,141500.0,136500.0,137250.0,140500.0,136000.0,137000.0,137500.0,141750.0,140000.0,130000.0,143500.0,145000.0,140000.0,150000.0,150000.0,145000.0,149000.0,139900.0,140000.0,148450.0,136000.0,135000.0,143000.0,142000.0,146000.0,150000.0,155000.0,150000.0,140000.0,150000.0,149950.0,151000.0,141500.0,145000.0,145000.0,154250.0,150000.0,158700.0,155000.0,149900.0,152941.0,147000.0,149900.0,143000.0,139500.0,144000.0,147000.0,145000.0,155500.0,155000.0,163000.0,155000.0,156200.0,149000.0,155000.0,155000.0,154000.0,150000.0,153688.0,156250.0,164250.0,162000.0,167500.0,162000.0,160000.0,160000.0,162500.0,159000.0,159000.0,160000.0,162000.0,162500.0,168000.0,167000.0,165000.0,169250.0,165000.0,165000.0,169000.0,160000.0,162750.0,159149.0,165000.0,170000.0,179500.0,180000.0,179000.0,173000.0,171000.0,170000.0,172087.0,179500.0,178701.0,182500.0,183000.0,184500.0,188000.0,192000.0,200416.0,203000.0,205000.0,200000.0,200000.0,203000.0,194000.0,200000.0,207689.0,211000.0,213500.0,225000.0
394619,56,"Fresno, CA",Msa,CA,255000.0,245000.0,260000.0,241500.0,245000.0,235000.0,225000.0,220000.0,227250.0,211250.0,210750.0,190000.0,194000.0,197500.0,198000.0,191250.0,195650.0,197750.0,198000.0,200000.0,205000.0,200000.0,180000.0,179250.0,178000.0,189500.0,172500.0,185000.0,180000.0,175000.0,180000.0,183250.0,178000.0,170000.0,184000.0,150000.0,165000.0,164750.0,165000.0,160000.0,170000.0,170000.0,168500.0,169500.0,155000.0,160000.0,170000.0,160000.0,159500.0,161750.0,170000.0,170000.0,165000.0,170000.0,172000.0,175000.0,173000.0,166000.0,180000.0,163000.0,180000.0,179000.0,188750.0,185000.0,200000.0,205000.0,204500.0,205000.0,198000.0,220000.0,214000.0,201000.0,201750.0,225000.0,213000.0,215000.0,215000.0,215000.0,220000.0,225000.0,222250.0,215000.0,218000.0,227500.0,215000.0,225000.0,225000.0,230000.0,233000.0,235000.0,234500.0,230000.0,228250.0,242000.0,230500.0,229000.0,225000.0,237000.0,235000.0,235000.0,243000.0,243500.0,242750.0,249250.0,247000.0,248000.0,245000.0,238500.0,237000.0,250000.0,245000.0,252000.0,260750.0,265000.0,265000.0,270000.0,260750.0,270000.0,272000.0,255000.0,277000.0,267500.0,265000.0,274000.0,277000.0,275000.0,276000.0,270000.0,275000.0,275000.0,275000.0,271250.0,275000.0,290000.0,276000.0,282500.0,285000.0,285000.0,285000.0,296250.0,290000.0,293250.0,295000.0,290000.0,295000.0,295500.0,295000.0,298000.0,314000.0,315000.0,305000.0,314500.0,320000.0,310000.0,315000.0,315000.0,321000.0,330000.0,335000.0,347950.0,356000.0
395238,57,"Worcester, MA",Msa,MA,236000.0,240000.0,237000.0,235000.0,241000.0,240000.0,234000.0,222000.0,221500.0,218825.0,214664.0,210000.0,202500.0,216500.0,220000.0,224000.0,207750.0,222000.0,221000.0,210000.0,215000.0,210000.0,211000.0,210000.0,205000.0,220000.0,225000.0,226000.0,241850.0,220000.0,230000.0,225000.0,230000.0,224950.0,206500.0,185000.0,205000.0,205500.0,210000.0,210000.0,225000.0,227000.0,213930.0,193000.0,205900.0,200000.0,187153.0,195000.0,185000.0,198750.0,199950.0,210000.0,225000.0,222000.0,210000.0,193000.0,205000.0,196000.0,205000.0,196500.0,209900.0,205000.0,216750.0,219375.0,231000.0,231750.0,238400.0,215000.0,220000.0,212000.0,213250.0,216750.0,210000.0,226750.0,217000.0,230000.0,240000.0,234900.0,237000.0,219000.0,225000.0,222500.0,218000.0,210000.0,225000.0,224250.0,225000.0,227750.0,246900.0,240000.0,240000.0,234000.0,238250.0,225000.0,230000.0,217000.0,219000.0,223900.0,226000.0,230000.0,248000.0,255000.0,250000.0,242328.0,245000.0,233500.0,244000.0,229900.0,239900.0,241250.0,249900.0,260000.0,269900.0,264900.0,273500.0,250000.0,257000.0,259950.0,258000.0,250000.0,242450.0,250000.0,256350.0,267250.0,290000.0,280000.0,274400.0,276000.0,255000.0,265000.0,260000.0,259900.0,249900.0,257500.0,265000.0,278500.0,287500.0,285000.0,290000.0,280000.0,280000.0,282750.0,284900.0,275000.0,265000.0,287000.0,295000.0,310000.0,305000.0,326000.0,325000.0,325000.0,320000.0,325000.0,319950.0,324900.0,300000.0,325000.0,335000.0,355000.0,369999.0
394415,58,"Stamford, CT",Msa,CT,402000.0,430000.0,425000.0,448000.0,470000.0,525000.0,475000.0,418750.0,423380.0,379000.0,362500.0,365000.0,350000.0,360000.0,380000.0,370000.0,425000.0,445000.0,425000.0,399500.0,385000.0,375000.0,390000.0,433750.0,372500.0,397000.0,415000.0,409000.0,448000.0,500000.0,475000.0,420000.0,390000.0,417400.0,395000.0,392000.0,385000.0,385000.0,405000.0,438000.0,499000.0,440000.0,455000.0,430000.0,347500.0,324000.0,345500.0,345000.0,344000.0,352500.0,387500.0,418000.0,445000.0,454500.0,420000.0,392250.0,362500.0,383000.0,407000.0,330000.0,350000.0,361900.0,388000.0,429500.0,460000.0,455000.0,425500.0,410500.0,367500.0,365000.0,390000.0,395000.0,345000.0,355000.0,412000.0,415000.0,455000.0,450000.0,457500.0,399000.0,365000.0,392500.0,402500.0,360000.0,372000.0,365000.0,425000.0,450000.0,445000.0,445000.0,415000.0,398950.0,417000.0,371000.0,392500.0,380000.0,375000.0,377000.0,385000.0,400000.0,420000.0,413750.0,405000.0,404000.0,370000.0,385000.0,390000.0,410000.0,375000.0,380000.0,420000.0,430000.0,442000.0,417500.0,420000.0,425000.0,370000.0,395000.0,405250.0,394500.0,392500.0,373750.0,401000.0,410000.0,459230.0,445000.0,430000.0,383000.0,365000.0,389900.0,400000.0,385000.0,350000.0,370250.0,385000.0,412400.0,440000.0,429500.0,425000.0,399900.0,352000.0,390000.0,390000.0,410000.0,375000.0,387000.0,415400.0,439000.0,476000.0,472000.0,515000.0,490000.0,490000.0,465000.0,491000.0,465450.0,483750.0,469900.0,500000.0,541361.0,575000.0
394312,59,"Albuquerque, NM",Msa,NM,189000.0,185000.0,182500.0,199888.0,197500.0,195490.0,190000.0,179900.0,180000.0,175000.0,178000.0,172500.0,180000.0,180000.0,174644.0,179900.0,179900.0,178000.0,178500.0,175000.0,169000.0,171000.0,170000.0,167000.0,167950.0,172000.0,170000.0,177000.0,175000.0,180500.0,180500.0,179000.0,177000.0,173500.0,175000.0,165000.0,170000.0,159900.0,165000.0,161450.0,165000.0,172950.0,163000.0,164777.0,165000.0,156400.0,158200.0,164000.0,159700.0,159900.0,167500.0,170000.0,170000.0,167000.0,163000.0,170000.0,165000.0,160000.0,163750.0,156000.0,159900.0,173000.0,164000.0,169400.0,166000.0,175000.0,179000.0,174950.0,165225.0,165000.0,177180.0,168025.0,167237.0,166000.0,169783.0,180000.0,174475.0,185000.0,180000.0,170250.0,175000.0,173900.0,175000.0,167060.0,166000.0,172500.0,175000.0,178500.0,189000.0,178000.0,183750.0,178274.0,177790.0,178000.0,173500.0,172235.0,168000.0,178500.0,181400.0,187000.0,191000.0,185000.0,185000.0,187500.0,185000.0,179000.0,185000.0,182500.0,180500.0,186000.0,190000.0,192000.0,194500.0,195000.0,194000.0,195000.0,189900.0,195000.0,185000.0,182250.0,190000.0,192000.0,204500.0,200159.0,205000.0,205000.0,205000.0,195000.0,195000.0,200000.0,200000.0,198990.0,200000.0,202500.0,213187.0,221250.0,225000.0,223700.0,220000.0,215000.0,221000.0,218000.0,219900.0,217000.0,224000.0,229500.0,230000.0,224900.0,235000.0,247000.0,251200.0,245000.0,252450.0,247500.0,252250.0,250000.0,260000.0,262900.0,274483.0,275000.0,290000.0
394308,60,"Albany, NY",Msa,NY,166250.0,170000.0,175050.0,176000.0,173600.0,187000.0,188000.0,180750.0,175000.0,175750.0,174950.0,170000.0,161900.0,170000.0,172000.0,176750.0,177000.0,175000.0,176000.0,180000.0,170000.0,167750.0,170000.0,162000.0,172250.0,174500.0,169600.0,175000.0,182500.0,175000.0,180000.0,195000.0,181000.0,185000.0,173500.0,170000.0,171250.0,165000.0,167000.0,174000.0,175000.0,181250.0,176245.0,170750.0,177000.0,168000.0,174000.0,163000.0,166750.0,172000.0,166750.0,175000.0,182750.0,189900.0,184500.0,185000.0,175000.0,181250.0,181500.0,162400.0,176000.0,178750.0,171250.0,172250.0,185000.0,188250.0,190500.0,182500.0,175000.0,172750.0,169250.0,180926.0,179000.0,175000.0,174900.0,173750.0,180000.0,190000.0,189000.0,180000.0,172500.0,180000.0,185000.0,173750.0,170000.0,175000.0,175000.0,190000.0,178000.0,185000.0,185000.0,182500.0,179900.0,180000.0,175000.0,171860.0,167000.0,174850.0,176000.0,190000.0,188000.0,189000.0,190000.0,180000.0,186000.0,184000.0,182405.0,176450.0,175000.0,173000.0,180000.0,175995.0,190000.0,195000.0,195000.0,186000.0,184000.0,185500.0,182500.0,175000.0,180000.0,190000.0,200000.0,194250.0,200000.0,200000.0,205000.0,194500.0,189000.0,200000.0,180000.0,193000.0,190000.0,195000.0,187600.0,190550.0,209000.0,210750.0,204216.0,202000.0,196000.0,195000.0,201400.0,200000.0,196800.0,200000.0,207250.0,217400.0,209486.0,211075.0,219500.0,228000.0,222500.0,215500.0,225000.0,213000.0,209900.0,217250.0,220000.0,230000.0,243500.0
394938,61,"Omaha, NE",Msa,NE,132000.0,135000.0,135313.0,142000.0,138825.0,138500.0,139350.0,135000.0,137500.0,130500.0,125000.0,125000.0,126000.0,131500.0,129900.0,135000.0,135000.0,137000.0,137000.0,139900.0,133000.0,129900.0,135000.0,139950.0,127750.0,136000.0,133000.0,135000.0,139000.0,140000.0,136000.0,128500.0,128000.0,136500.0,135000.0,136000.0,130000.0,125000.0,128000.0,134000.0,140000.0,142000.0,135050.0,133000.0,135000.0,129500.0,132000.0,125000.0,123000.0,130250.0,135500.0,144000.0,144475.0,149000.0,147000.0,143666.0,138000.0,136000.0,140000.0,135000.0,138000.0,132000.0,136250.0,148000.0,157000.0,160000.0,152000.0,150000.0,155000.0,147000.0,145000.0,144000.0,145000.0,149000.0,146000.0,150000.0,160000.0,160000.0,160000.0,152000.0,152500.0,161500.0,150000.0,150000.0,150250.0,155000.0,155000.0,166000.0,175000.0,167000.0,166000.0,160000.0,163000.0,162475.0,163000.0,163000.0,160000.0,163000.0,160000.0,165000.0,175000.0,175000.0,170000.0,169000.0,168000.0,170000.0,169000.0,168000.0,162000.0,168000.0,169950.0,183000.0,183000.0,175000.0,180000.0,180000.0,173000.0,179000.0,170000.0,180000.0,180000.0,174000.0,181000.0,189950.0,193000.0,200000.0,189000.0,190000.0,196000.0,190000.0,190000.0,194000.0,191000.0,191000.0,195000.0,208500.0,205000.0,210000.0,205000.0,195750.0,200000.0,195000.0,190000.0,190000.0,200000.0,199950.0,212250.0,215000.0,225500.0,225000.0,225000.0,220250.0,218000.0,225000.0,220000.0,215000.0,230000.0,241500.0,245000.0,250000.0,256000.0
394908,62,"New Haven, CT",Msa,CT,230000.0,244950.0,245000.0,245000.0,265000.0,260000.0,250000.0,250000.0,232000.0,224000.0,235000.0,221000.0,215750.0,211000.0,232500.0,225000.0,229000.0,230000.0,230000.0,219000.0,215900.0,215000.0,214000.0,214000.0,220000.0,210500.0,225000.0,225000.0,241250.0,233950.0,250000.0,222500.0,235000.0,199950.0,227000.0,213950.0,215000.0,207250.0,222500.0,225000.0,238750.0,226900.0,221250.0,218750.0,204000.0,210000.0,205000.0,170000.0,183000.0,185000.0,205000.0,201750.0,219950.0,227500.0,216500.0,190000.0,200000.0,212500.0,203750.0,175000.0,195000.0,184150.0,210000.0,205000.0,221000.0,228000.0,230000.0,225500.0,200000.0,196000.0,182500.0,179000.0,183750.0,174900.0,195000.0,205000.0,218625.0,220000.0,215000.0,207303.0,210000.0,205000.0,196500.0,206500.0,189450.0,195000.0,205000.0,215000.0,223000.0,227000.0,229900.0,220000.0,210000.0,197500.0,205000.0,200000.0,190550.0,190000.0,196000.0,210000.0,230000.0,225000.0,218000.0,220000.0,219750.0,206000.0,210000.0,209000.0,200000.0,195000.0,192299.0,215000.0,240000.0,226000.0,230063.0,213750.0,215000.0,210000.0,207500.0,220000.0,195000.0,208000.0,219950.0,225333.0,245000.0,239000.0,238000.0,221200.0,228000.0,207000.0,218750.0,207000.0,210000.0,210000.0,215000.0,228875.0,246000.0,240000.0,235000.0,230000.0,225000.0,221450.0,225000.0,214000.0,200000.0,225000.0,232100.0,240000.0,245000.0,260000.0,250000.0,265000.0,259250.0,260000.0,257000.0,245000.0,245000.0,260000.0,260000.0,284900.0,295000.0
394357,63,"Bakersfield, CA",Msa,CA,232500.0,240000.0,225000.0,230000.0,225000.0,210000.0,210000.0,197500.0,182000.0,184750.0,180000.0,155000.0,160500.0,160000.0,166000.0,152000.0,169000.0,160000.0,160000.0,156000.0,159000.0,158500.0,156500.0,142400.0,155000.0,143500.0,140000.0,157000.0,155000.0,149500.0,145000.0,140000.0,139000.0,149750.0,134750.0,139000.0,130000.0,127250.0,129000.0,140000.0,140000.0,140000.0,142000.0,134500.0,134750.0,139000.0,144000.0,130000.0,124500.0,129250.0,145000.0,134500.0,145000.0,143250.0,158250.0,145000.0,151250.0,151000.0,155250.0,155000.0,160000.0,164750.0,170000.0,175000.0,181750.0,185000.0,185000.0,190000.0,177250.0,186250.0,185500.0,185000.0,185000.0,185750.0,186000.0,195000.0,193500.0,192000.0,200000.0,202000.0,190000.0,198250.0,209975.0,195000.0,210000.0,200000.0,205000.0,208000.0,210000.0,215000.0,215000.0,205000.0,201000.0,210000.0,210000.0,204000.0,210000.0,203000.0,209250.0,215000.0,223750.0,220000.0,215000.0,215000.0,220000.0,222500.0,220000.0,205000.0,211000.0,215000.0,227750.0,217000.0,225000.0,230000.0,227000.0,230750.0,224500.0,230000.0,232000.0,223000.0,229500.0,228000.0,230000.0,235000.0,235000.0,240000.0,240000.0,238000.0,235000.0,230000.0,230000.0,232500.0,231000.0,242375.0,240000.0,245000.0,255000.0,250000.0,250000.0,250000.0,251500.0,255000.0,250000.0,240000.0,255000.0,252750.0,260000.0,260000.0,265000.0,263000.0,271750.0,270000.0,276000.0,280000.0,275000.0,279500.0,270000.0,291650.0,285000.0,300000.0,300000.0
394753,64,"Knoxville, TN",Msa,TN,135625.0,144000.0,138450.0,149900.0,149050.0,149950.0,150200.0,146000.0,143500.0,139950.0,145000.0,136900.0,149911.0,146000.0,138150.0,148450.0,150000.0,139000.0,146700.0,139900.0,139950.0,140000.0,140000.0,133700.0,139450.0,142950.0,141000.0,144250.0,149000.0,145900.0,150550.0,140000.0,144900.0,143900.0,145350.0,139900.0,134800.0,145000.0,144000.0,148750.0,144000.0,146325.0,150000.0,140000.0,139950.0,130000.0,140000.0,135000.0,130500.0,129700.0,145000.0,144000.0,155000.0,149500.0,150000.0,148471.0,138950.0,140000.0,145000.0,126000.0,135000.0,145000.0,149000.0,156000.0,155000.0,150000.0,153000.0,150000.0,150800.0,145000.0,148000.0,138000.0,140000.0,150000.0,147900.0,154900.0,162500.0,159000.0,155000.0,150000.0,151500.0,145700.0,158950.0,141750.0,150000.0,151000.0,152000.0,159900.0,162900.0,167250.0,164900.0,156000.0,160000.0,158500.0,155000.0,155000.0,154900.0,159900.0,163000.0,164900.0,168250.0,166000.0,169900.0,163000.0,169000.0,169000.0,164000.0,161000.0,156500.0,168000.0,171000.0,173000.0,179900.0,180000.0,181990.0,180000.0,179900.0,180000.0,182000.0,170000.0,179950.0,187500.0,184120.0,190000.0,195000.0,200900.0,190000.0,190068.0,200000.0,208300.0,197350.0,193000.0,189900.0,192193.0,205000.0,213455.0,213000.0,216250.0,215000.0,214500.0,208000.0,217250.0,215124.0,208475.0,213000.0,225750.0,227000.0,225000.0,230000.0,240000.0,235000.0,238380.0,240000.0,235000.0,236750.0,235000.0,233250.0,244450.0,250000.0,250000.0,265000.0
394653,65,"Greenville, SC",Msa,SC,142995.0,140000.0,148900.0,148800.0,155500.0,156500.0,152750.0,149900.0,149500.0,143750.0,143268.0,145000.0,145000.0,140000.0,141000.0,143500.0,135000.0,140000.0,145000.0,145000.0,137000.0,138000.0,137500.0,132500.0,141200.0,142250.0,136500.0,137700.0,143120.0,144000.0,143000.0,152250.0,145750.0,145893.0,134950.0,135500.0,139345.0,137089.0,138900.0,145000.0,149839.0,157000.0,148161.0,148000.0,142500.0,144825.0,140700.0,144150.0,141350.0,135000.0,143000.0,144568.0,157000.0,149950.0,155000.0,148332.0,145933.0,148000.0,145000.0,155000.0,145000.0,145000.0,148000.0,160000.0,163750.0,161250.0,161700.0,148900.0,152000.0,153250.0,155459.0,150000.0,149000.0,149900.0,142950.0,161500.0,158000.0,162615.0,159900.0,160000.0,161900.0,157940.0,157000.0,155000.0,161000.0,163000.0,155000.0,167100.0,176250.0,174000.0,171000.0,163445.0,160000.0,169000.0,165000.0,164700.0,170000.0,166875.0,168775.0,185000.0,185000.0,178900.0,182000.0,175000.0,181948.0,177000.0,175000.0,180000.0,175000.0,181750.0,184900.0,187550.0,195000.0,195000.0,190000.0,185000.0,189500.0,186500.0,191000.0,190885.0,185000.0,193000.0,194000.0,200000.0,205993.0,205500.0,193700.0,200000.0,197389.0,199000.0,209400.0,205000.0,203395.0,205000.0,212900.0,217900.0,220000.0,220000.0,218685.0,211048.0,217000.0,209500.0,210000.0,200000.0,209548.0,225000.0,226000.0,228650.0,228900.0,230000.0,235500.0,233000.0,239100.0,235000.0,239000.0,232500.0,230000.0,236000.0,243000.0,252375.0,259065.0
394952,66,"Ventura, CA",Msa,CA,495000.0,480750.0,486250.0,489000.0,480000.0,469000.0,449990.0,431000.0,425000.0,416750.0,420000.0,373750.0,380000.0,365000.0,390000.0,385000.0,400500.0,409000.0,417000.0,410000.0,400000.0,375000.0,385000.0,392500.0,375000.0,399000.0,405000.0,393500.0,390000.0,390000.0,396000.0,410000.0,390000.0,401500.0,390000.0,370000.0,360750.0,373500.0,385000.0,385000.0,375000.0,380000.0,385000.0,378500.0,360000.0,379000.0,355000.0,351500.0,350000.0,375000.0,386250.0,380000.0,395000.0,387000.0,380500.0,398500.0,375000.0,395000.0,385000.0,394000.0,400000.0,410000.0,434250.0,440000.0,467500.0,460000.0,451000.0,460000.0,450000.0,452400.0,465000.0,451000.0,440000.0,450000.0,461500.0,475000.0,480000.0,500250.0,503750.0,475000.0,490000.0,470000.0,488000.0,487000.0,480000.0,485000.0,499000.0,510000.0,530000.0,525000.0,510000.0,503000.0,512000.0,520000.0,509500.0,513500.0,505000.0,518250.0,535000.0,535000.0,560000.0,525000.0,550000.0,515500.0,545000.0,540000.0,536000.0,535000.0,542000.0,552500.0,577500.0,570000.0,573500.0,570000.0,575000.0,565000.0,570000.0,602500.0,578500.0,597000.0,565000.0,570000.0,592500.0,599000.0,615000.0,590000.0,595000.0,610000.0,615000.0,592750.0,590000.0,571000.0,572750.0,590000.0,605000.0,600000.0,590000.0,600000.0,605000.0,600000.0,605000.0,598500.0,590000.0,613000.0,601000.0,605000.0,618000.0,610000.0,634500.0,650000.0,660000.0,690000.0,680000.0,689000.0,670000.0,697000.0,675000.0,700000.0,752000.0,740000.0,775000.0
