"cell_value","category_code","geo_level_code","data_type_code","time","Quarter"
12,"SOLD","WE","TOTAL","2015-02","2015-Q1"
55,"ASOLD","MW","TOTAL","2015-03","2015-Q1"
28,"FORSALE","MW","TOTAL","2015-03","2015-Q1"
55,"FORSALE","US","COMPED","2015-02","2015-Q1"
203,"FORSALE","US","TOTAL","2015-02","2015-Q1"
5,"SOLD","MW","TOTAL","2015-03","2015-Q1"
20,"ASOLD","NE","TOTAL","2015-03","2015-Q1"
19,"FORSALE","NE","TOTAL","2015-03","2015-Q1"
2,"SOLD","NE","TOTAL","2015-03","2015-Q1"
274,"ASOLD","SO","TOTAL","2015-03","2015-Q1"
110,"FORSALE","SO","TOTAL","2015-03","2015-Q1"
26,"SOLD","SO","TOTAL","2015-03","2015-Q1"
480,"ASOLD","US","TOTAL","2015-03","2015-Q1"
151,"ASOLD","US","NOTSTD","2015-03","2015-Q1"
163,"ASOLD","US","UNDERC","2015-03","2015-Q1"
166,"ASOLD","US","COMPED","2015-03","2015-Q1"
3.8,"FORSALE","US","MMTHS","2015-03","2015-Q1"
38,"FORSALE","US","NOTSTD","2015-03","2015-Q1"
4.4,"FORSALE","US","MONSUP","2015-03","2015-Q1"
52,"FORSALE","US","COMPED","2015-03","2015-Q1"
111,"FORSALE","US","UNDERC","2015-03","2015-Q1"
202,"FORSALE","US","TOTAL","2015-03","2015-Q1"
5.1,"FORSALE","US","MONSUP","2015-03","2015-Q1"
115,"FORSALE","US","UNDERC","2015-03","2015-Q1"
52,"FORSALE","US","COMPED","2015-03","2015-Q1"
37,"FORSALE","US","NOTSTD","2015-03","2015-Q1"
204,"FORSALE","US","TOTAL","2015-03","2015-Q1"
15,"SOLD","US","UNDERC","2015-03","2015-Q1"
16,"SOLD","US","COMPED","2015-03","2015-Q1"
46,"SOLD","US","TOTAL","2015-03","2015-Q1"
15,"SOLD","US","NOTSTD","2015-03","2015-Q1"
349300,"SOLD","US","AVERAG","2015-03","2015-Q1"
286600,"SOLD","US","MEDIAN","2015-03","2015-Q1"
131,"ASOLD","WE","TOTAL","2015-03","2015-Q1"
45,"FORSALE","WE","TOTAL","2015-03","2015-Q1"
13,"SOLD","WE","TOTAL","2015-03","2015-Q1"
64,"ASOLD","MW","TOTAL","2015-04","2015-Q2"
28,"FORSALE","MW","TOTAL","2015-04","2015-Q2"
7,"SOLD","MW","TOTAL","2015-04","2015-Q2"
12,"ASOLD","NE","TOTAL","2015-04","2015-Q2"
20,"FORSALE","NE","TOTAL","2015-04","2015-Q2"
1,"SOLD","NE","TOTAL","2015-04","2015-Q2"
302,"ASOLD","SO","TOTAL","2015-04","2015-Q2"
110,"FORSALE","SO","TOTAL","2015-04","2015-Q2"
28,"SOLD","SO","TOTAL","2015-04","2015-Q2"
180,"ASOLD","US","COMPED","2015-04","2015-Q2"
165,"ASOLD","US","NOTSTD","2015-04","2015-Q2"
157,"ASOLD","US","UNDERC","2015-04","2015-Q2"
502,"ASOLD","US","TOTAL","2015-04","2015-Q2"
4,"FORSALE","US","MMTHS","2015-04","2015-Q2"
37,"FORSALE","US","NOTSTD","2015-04","2015-Q2"
4.2,"FORSALE","US","MONSUP","2015-04","2015-Q2"
50,"FORSALE","US","COMPED","2015-04","2015-Q2"
118,"FORSALE","US","UNDERC","2015-04","2015-Q2"
205,"FORSALE","US","TOTAL","2015-04","2015-Q2"
50,"FORSALE","US","COMPED","2015-04","2015-Q2"
37,"FORSALE","US","NOTSTD","2015-04","2015-Q2"
4.9,"FORSALE","US","MONSUP","2015-04","2015-Q2"
119,"FORSALE","US","UNDERC","2015-04","2015-Q2"
206,"FORSALE","US","TOTAL","2015-04","2015-Q2"
16,"SOLD","US","UNDERC","2015-04","2015-Q2"
16,"SOLD","US","COMPED","2015-04","2015-Q2"
48,"SOLD","US","TOTAL","2015-04","2015-Q2"
16,"SOLD","US","NOTSTD","2015-04","2015-Q2"
340400,"SOLD","US","AVERAG","2015-04","2015-Q2"
294500,"SOLD","US","MEDIAN","2015-04","2015-Q2"
124,"ASOLD","WE","TOTAL","2015-04","2015-Q2"
47,"FORSALE","WE","TOTAL","2015-04","2015-Q2"
12,"SOLD","WE","TOTAL","2015-04","2015-Q2"
59,"ASOLD","MW","TOTAL","2015-05","2015-Q2"
28,"FORSALE","MW","TOTAL","2015-05","2015-Q2"
6,"SOLD","MW","TOTAL","2015-05","2015-Q2"
26,"ASOLD","NE","TOTAL","2015-05","2015-Q2"
21,"FORSALE","NE","TOTAL","2015-05","2015-Q2"
2,"SOLD","NE","TOTAL","2015-05","2015-Q2"
281,"ASOLD","SO","TOTAL","2015-05","2015-Q2"
111,"FORSALE","SO","TOTAL","2015-05","2015-Q2"
26,"SOLD","SO","TOTAL","2015-05","2015-Q2"
159,"ASOLD","US","NOTSTD","2015-05","2015-Q2"
183,"ASOLD","US","UNDERC","2015-05","2015-Q2"
160,"ASOLD","US","COMPED","2015-05","2015-Q2"
502,"ASOLD","US","TOTAL","2015-05","2015-Q2"
37,"FORSALE","US","NOTSTD","2015-05","2015-Q2"
4.4,"FORSALE","US","MONSUP","2015-05","2015-Q2"
49,"FORSALE","US","COMPED","2015-05","2015-Q2"
122,"FORSALE","US","UNDERC","2015-05","2015-Q2"
207,"FORSALE","US","TOTAL","2015-05","2015-Q2"
3.9,"FORSALE","US","MMTHS","2015-05","2015-Q2"
5,"FORSALE","US","MONSUP","2015-05","2015-Q2"
51,"FORSALE","US","COMPED","2015-05","2015-Q2"
37,"FORSALE","US","NOTSTD","2015-05","2015-Q2"
123,"FORSALE","US","UNDERC","2015-05","2015-Q2"
211,"FORSALE","US","TOTAL","2015-05","2015-Q2"
17,"SOLD","US","UNDERC","2015-05","2015-Q2"
15,"SOLD","US","COMPED","2015-05","2015-Q2"
47,"SOLD","US","TOTAL","2015-05","2015-Q2"
15,"SOLD","US","NOTSTD","2015-05","2015-Q2"
336200,"SOLD","US","AVERAG","2015-05","2015-Q2"
287500,"SOLD","US","MEDIAN","2015-05","2015-Q2"
136,"ASOLD","WE","TOTAL","2015-05","2015-Q2"
47,"FORSALE","WE","TOTAL","2015-05","2015-Q2"
13,"SOLD","WE","TOTAL","2015-05","2015-Q2"
61,"ASOLD","MW","TOTAL","2015-06","2015-Q2"
30,"FORSALE","MW","TOTAL","2015-06","2015-Q2"
6,"SOLD","MW","TOTAL","2015-06","2015-Q2"
27,"ASOLD","NE","TOTAL","2015-06","2015-Q2"
21,"FORSALE","NE","TOTAL","2015-06","2015-Q2"
2,"SOLD","NE","TOTAL","2015-06","2015-Q2"
273,"ASOLD","SO","TOTAL","2015-06","2015-Q2"
115,"FORSALE","SO","TOTAL","2015-06","2015-Q2"
24,"SOLD","SO","TOTAL","2015-06","2015-Q2"
160,"ASOLD","US","COMPED","2015-06","2015-Q2"
480,"ASOLD","US","TOTAL","2015-06","2015-Q2"
163,"ASOLD","US","NOTSTD","2015-06","2015-Q2"
157,"ASOLD","US","UNDERC","2015-06","2015-Q2"
4.9,"FORSALE","US","MONSUP","2015-06","2015-Q2"
47,"FORSALE","US","COMPED","2015-06","2015-Q2"
129,"FORSALE","US","UNDERC","2015-06","2015-Q2"
216,"FORSALE","US","TOTAL","2015-06","2015-Q2"
4,"FORSALE","US","MMTHS","2015-06","2015-Q2"
39,"FORSALE","US","NOTSTD","2015-06","2015-Q2"
50,"FORSALE","US","COMPED","2015-06","2015-Q2"
128,"FORSALE","US","UNDERC","2015-06","2015-Q2"
5.4,"FORSALE","US","MONSUP","2015-06","2015-Q2"
38,"FORSALE","US","NOTSTD","2015-06","2015-Q2"
216,"FORSALE","US","TOTAL","2015-06","2015-Q2"
14,"SOLD","US","COMPED","2015-06","2015-Q2"
44,"SOLD","US","TOTAL","2015-06","2015-Q2"
15,"SOLD","US","NOTSTD","2015-06","2015-Q2"
15,"SOLD","US","UNDERC","2015-06","2015-Q2"
326900,"SOLD","US","AVERAG","2015-06","2015-Q2"
285100,"SOLD","US","MEDIAN","2015-06","2015-Q2"
119,"ASOLD","WE","TOTAL","2015-06","2015-Q2"
50,"FORSALE","WE","TOTAL","2015-06","2015-Q2"
11,"SOLD","WE","TOTAL","2015-06","2015-Q2"
62,"ASOLD","MW","TOTAL","2015-07","2015-Q3"
31,"FORSALE","MW","TOTAL","2015-07","2015-Q3"
5,"SOLD","MW","TOTAL","2015-07","2015-Q3"
28,"ASOLD","NE","TOTAL","2015-07","2015-Q3"
22,"FORSALE","NE","TOTAL","2015-07","2015-Q3"
2,"SOLD","NE","TOTAL","2015-07","2015-Q3"
288,"ASOLD","SO","TOTAL","2015-07","2015-Q3"
24,"SOLD","SO","TOTAL","2015-07","2015-Q3"
164,"ASOLD","US","UNDERC","2015-07","2015-Q3"
171,"ASOLD","US","NOTSTD","2015-07","2015-Q3"
171,"ASOLD","US","COMPED","2015-07","2015-Q3"
506,"ASOLD","US","TOTAL","2015-07","2015-Q3"
115,"FORSALE","SO","TOTAL","2015-07","2015-Q3"
5.1,"FORSALE","US","MONSUP","2015-07","2015-Q3"
45,"FORSALE","US","COMPED","2015-07","2015-Q3"
136,"FORSALE","US","UNDERC","2015-07","2015-Q3"
219,"FORSALE","US","TOTAL","2015-07","2015-Q3"
38,"FORSALE","US","NOTSTD","2015-07","2015-Q3"
3.5,"FORSALE","US","MMTHS","2015-07","2015-Q3"
5.2,"FORSALE","US","MONSUP","2015-07","2015-Q3"
49,"FORSALE","US","COMPED","2015-07","2015-Q3"
132,"FORSALE","US","UNDERC","2015-07","2015-Q3"
37,"FORSALE","US","NOTSTD","2015-07","2015-Q3"
218,"FORSALE","US","TOTAL","2015-07","2015-Q3"
14,"SOLD","US","COMPED","2015-07","2015-Q3"
43,"SOLD","US","TOTAL","2015-07","2015-Q3"
14,"SOLD","US","NOTSTD","2015-07","2015-Q3"
15,"SOLD","US","UNDERC","2015-07","2015-Q3"
341200,"SOLD","US","AVERAG","2015-07","2015-Q3"
292300,"SOLD","US","MEDIAN","2015-07","2015-Q3"
128,"ASOLD","WE","TOTAL","2015-07","2015-Q3"
52,"FORSALE","WE","TOTAL","2015-07","2015-Q3"
10,"SOLD","WE","TOTAL","2015-07","2015-Q3"
62,"ASOLD","MW","TOTAL","2015-08","2015-Q3"
31,"FORSALE","MW","TOTAL","2015-08","2015-Q3"
5,"SOLD","MW","TOTAL","2015-08","2015-Q3"
32,"ASOLD","NE","TOTAL","2015-08","2015-Q3"
22,"FORSALE","NE","TOTAL","2015-08","2015-Q3"
3,"SOLD","NE","TOTAL","2015-08","2015-Q3"
298,"ASOLD","SO","TOTAL","2015-08","2015-Q3"
114,"FORSALE","SO","TOTAL","2015-08","2015-Q3"
23,"SOLD","SO","TOTAL","2015-08","2015-Q3"
164,"ASOLD","US","NOTSTD","2015-08","2015-Q3"
181,"ASOLD","US","UNDERC","2015-08","2015-Q3"
173,"ASOLD","US","COMPED","2015-08","2015-Q3"
518,"ASOLD","US","TOTAL","2015-08","2015-Q3"
5.3,"FORSALE","US","MONSUP","2015-08","2015-Q3"
46,"FORSALE","US","COMPED","2015-08","2015-Q3"
138,"FORSALE","US","UNDERC","2015-08","2015-Q3"
220,"FORSALE","US","TOTAL","2015-08","2015-Q3"
3.5,"FORSALE","US","MMTHS","2015-08","2015-Q3"
36,"FORSALE","US","NOTSTD","2015-08","2015-Q3"
36,"FORSALE","US","NOTSTD","2015-08","2015-Q3"
133,"FORSALE","US","UNDERC","2015-08","2015-Q3"
5,"FORSALE","US","MONSUP","2015-08","2015-Q3"
48,"FORSALE","US","COMPED","2015-08","2015-Q3"
217,"FORSALE","US","TOTAL","2015-08","2015-Q3"
14,"SOLD","US","COMPED","2015-08","2015-Q3"
41,"SOLD","US","TOTAL","2015-08","2015-Q3"
13,"SOLD","US","NOTSTD","2015-08","2015-Q3"
15,"SOLD","US","UNDERC","2015-08","2015-Q3"
343300,"SOLD","US","AVERAG","2015-08","2015-Q3"
293000,"SOLD","US","MEDIAN","2015-08","2015-Q3"
126,"ASOLD","WE","TOTAL","2015-08","2015-Q3"
52,"FORSALE","WE","TOTAL","2015-08","2015-Q3"
10,"SOLD","WE","TOTAL","2015-08","2015-Q3"
57,"ASOLD","MW","TOTAL","2015-09","2015-Q3"
32,"FORSALE","MW","TOTAL","2015-09","2015-Q3"
5,"SOLD","MW","TOTAL","2015-09","2015-Q3"
20,"ASOLD","NE","TOTAL","2015-09","2015-Q3"
23,"FORSALE","NE","TOTAL","2015-09","2015-Q3"
2,"SOLD","NE","TOTAL","2015-09","2015-Q3"
264,"ASOLD","SO","TOTAL","2015-09","2015-Q3"
119,"FORSALE","SO","TOTAL","2015-09","2015-Q3"
150,"ASOLD","US","NOTSTD","2015-09","2015-Q3"
159,"ASOLD","US","UNDERC","2015-09","2015-Q3"
147,"ASOLD","US","COMPED","2015-09","2015-Q3"
456,"ASOLD","US","TOTAL","2015-09","2015-Q3"
142,"FORSALE","US","UNDERC","2015-09","2015-Q3"
3.2,"FORSALE","US","MMTHS","2015-09","2015-Q3"
50,"FORSALE","US","COMPED","2015-09","2015-Q3"
20,"SOLD","SO","TOTAL","2015-09","2015-Q3"
6.5,"FORSALE","US","MONSUP","2015-09","2015-Q3"
36,"FORSALE","US","NOTSTD","2015-09","2015-Q3"
227,"FORSALE","US","TOTAL","2015-09","2015-Q3"
51,"FORSALE","US","COMPED","2015-09","2015-Q3"
36,"FORSALE","US","NOTSTD","2015-09","2015-Q3"
5.9,"FORSALE","US","MONSUP","2015-09","2015-Q3"
137,"FORSALE","US","UNDERC","2015-09","2015-Q3"
224,"FORSALE","US","TOTAL","2015-09","2015-Q3"
11,"SOLD","US","COMPED","2015-09","2015-Q3"
11,"SOLD","US","NOTSTD","2015-09","2015-Q3"
13,"SOLD","US","UNDERC","2015-09","2015-Q3"
35,"SOLD","US","TOTAL","2015-09","2015-Q3"
357200,"SOLD","US","AVERAG","2015-09","2015-Q3"
299500,"SOLD","US","MEDIAN","2015-09","2015-Q3"
115,"ASOLD","WE","TOTAL","2015-09","2015-Q3"
53,"FORSALE","WE","TOTAL","2015-09","2015-Q3"
8,"SOLD","WE","TOTAL","2015-09","2015-Q3"
60,"ASOLD","MW","TOTAL","2015-10","2015-Q4"
32,"FORSALE","MW","TOTAL","2015-10","2015-Q4"
5,"SOLD","MW","TOTAL","2015-10","2015-Q4"
33,"ASOLD","NE","TOTAL","2015-10","2015-Q4"
22,"FORSALE","NE","TOTAL","2015-10","2015-Q4"
3,"SOLD","NE","TOTAL","2015-10","2015-Q4"
269,"ASOLD","SO","TOTAL","2015-10","2015-Q4"
22,"SOLD","SO","TOTAL","2015-10","2015-Q4"
147,"ASOLD","US","COMPED","2015-10","2015-Q4"
151,"ASOLD","US","NOTSTD","2015-10","2015-Q4"
184,"ASOLD","US","UNDERC","2015-10","2015-Q4"
482,"ASOLD","US","TOTAL","2015-10","2015-Q4"
2.9,"FORSALE","US","MMTHS","2015-10","2015-Q4"
5.8,"FORSALE","US","MONSUP","2015-10","2015-Q4"
40,"FORSALE","US","NOTSTD","2015-10","2015-Q4"
228,"FORSALE","US","TOTAL","2015-10","2015-Q4"
119,"FORSALE","SO","TOTAL","2015-10","2015-Q4"
135,"FORSALE","US","UNDERC","2015-10","2015-Q4"
52,"FORSALE","US","COMPED","2015-10","2015-Q4"
52,"FORSALE","US","COMPED","2015-10","2015-Q4"
39,"FORSALE","US","NOTSTD","2015-10","2015-Q4"
5.6,"FORSALE","US","MONSUP","2015-10","2015-Q4"
135,"FORSALE","US","UNDERC","2015-10","2015-Q4"
226,"FORSALE","US","TOTAL","2015-10","2015-Q4"
16,"SOLD","US","UNDERC","2015-10","2015-Q4"
12,"SOLD","US","COMPED","2015-10","2015-Q4"
11,"SOLD","US","NOTSTD","2015-10","2015-Q4"
39,"SOLD","US","TOTAL","2015-10","2015-Q4"
368900,"SOLD","US","AVERAG","2015-10","2015-Q4"
298000,"SOLD","US","MEDIAN","2015-10","2015-Q4"
120,"ASOLD","WE","TOTAL","2015-10","2015-Q4"
55,"FORSALE","WE","TOTAL","2015-10","2015-Q4"
9,"SOLD","WE","TOTAL","2015-10","2015-Q4"
64,"ASOLD","MW","TOTAL","2015-11","2015-Q4"
32,"FORSALE","MW","TOTAL","2015-11","2015-Q4"
4,"SOLD","MW","TOTAL","2015-11","2015-Q4"
27,"ASOLD","NE","TOTAL","2015-11","2015-Q4"
2,"SOLD","NE","TOTAL","2015-11","2015-Q4"
270,"ASOLD","SO","TOTAL","2015-11","2015-Q4"
121,"FORSALE","SO","TOTAL","2015-11","2015-Q4"
20,"SOLD","SO","TOTAL","2015-11","2015-Q4"
173,"ASOLD","US","NOTSTD","2015-11","2015-Q4"
183,"ASOLD","US","UNDERC","2015-11","2015-Q4"
148,"ASOLD","US","COMPED","2015-11","2015-Q4"
504,"ASOLD","US","TOTAL","2015-11","2015-Q4"
3,"FORSALE","US","MMTHS","2015-11","2015-Q4"
55,"FORSALE","US","COMPED","2015-11","2015-Q4"
140,"FORSALE","US","UNDERC","2015-11","2015-Q4"
232,"FORSALE","US","TOTAL","2015-11","2015-Q4"
22,"FORSALE","NE","TOTAL","2015-11","2015-Q4"
6.5,"FORSALE","US","MONSUP","2015-11","2015-Q4"
36,"FORSALE","US","NOTSTD","2015-11","2015-Q4"
229,"FORSALE","US","TOTAL","2015-11","2015-Q4"
53,"FORSALE","US","COMPED","2015-11","2015-Q4"
38,"FORSALE","US","NOTSTD","2015-11","2015-Q4"
138,"FORSALE","US","UNDERC","2015-11","2015-Q4"
5.5,"FORSALE","US","MONSUP","2015-11","2015-Q4"
11,"SOLD","US","COMPED","2015-11","2015-Q4"
12,"SOLD","US","NOTSTD","2015-11","2015-Q4"
12,"SOLD","US","UNDERC","2015-11","2015-Q4"
36,"SOLD","US","TOTAL","2015-11","2015-Q4"
373200,"SOLD","US","AVERAG","2015-11","2015-Q4"
312600,"SOLD","US","MEDIAN","2015-11","2015-Q4"
143,"ASOLD","WE","TOTAL","2015-11","2015-Q4"
56,"FORSALE","WE","TOTAL","2015-11","2015-Q4"
9,"SOLD","WE","TOTAL","2015-11","2015-Q4"
73,"ASOLD","MW","TOTAL","2015-12","2015-Q4"
32,"FORSALE","MW","TOTAL","2015-12","2015-Q4"
5,"SOLD","MW","TOTAL","2015-12","2015-Q4"
30,"ASOLD","NE","TOTAL","2015-12","2015-Q4"
24,"FORSALE","NE","TOTAL","2015-12","2015-Q4"
2,"SOLD","NE","TOTAL","2015-12","2015-Q4"
295,"ASOLD","SO","TOTAL","2015-12","2015-Q4"
21,"SOLD","SO","TOTAL","2015-12","2015-Q4"
159,"ASOLD","US","NOTSTD","2015-12","2015-Q4"
222,"ASOLD","US","UNDERC","2015-12","2015-Q4"
165,"ASOLD","US","COMPED","2015-12","2015-Q4"
546,"ASOLD","US","TOTAL","2015-12","2015-Q4"
2.9,"FORSALE","US","MMTHS","2015-12","2015-Q4"
138,"FORSALE","US","UNDERC","2015-12","2015-Q4"
59,"FORSALE","US","COMPED","2015-12","2015-Q4"
235,"FORSALE","US","TOTAL","2015-12","2015-Q4"
6.2,"FORSALE","US","MONSUP","2015-12","2015-Q4"
39,"FORSALE","US","NOTSTD","2015-12","2015-Q4"
39,"FORSALE","US","NOTSTD","2015-12","2015-Q4"
139,"FORSALE","US","UNDERC","2015-12","2015-Q4"
54,"FORSALE","US","COMPED","2015-12","2015-Q4"
232,"FORSALE","US","TOTAL","2015-12","2015-Q4"
5.1,"FORSALE","US","MONSUP","2015-12","2015-Q4"
38,"SOLD","US","TOTAL","2015-12","2015-Q4"
11,"SOLD","US","NOTSTD","2015-12","2015-Q4"
13,"SOLD","US","COMPED","2015-12","2015-Q4"
14,"SOLD","US","UNDERC","2015-12","2015-Q4"
352500,"SOLD","US","AVERAG","2015-12","2015-Q4"
297100,"SOLD","US","MEDIAN","2015-12","2015-Q4"
148,"ASOLD","WE","TOTAL","2015-12","2015-Q4"
10,"SOLD","WE","TOTAL","2015-12","2015-Q4"
31,"FORSALE","MW","TOTAL","2016-01","2016-Q1"
4,"SOLD","MW","TOTAL","2016-01","2016-Q1"
33,"ASOLD","NE","TOTAL","2016-01","2016-Q1"
24,"FORSALE","NE","TOTAL","2016-01","2016-Q1"
3,"SOLD","NE","TOTAL","2016-01","2016-Q1"
125,"FORSALE","SO","TOTAL","2016-01","2016-Q1"
22,"SOLD","SO","TOTAL","2016-01","2016-Q1"
164,"ASOLD","US","NOTSTD","2016-01","2016-Q1"
3.3,"FORSALE","US","MMTHS","2016-01","2016-Q1"
6.1,"FORSALE","US","MONSUP","2016-01","2016-Q1"
36,"FORSALE","US","NOTSTD","2016-01","2016-Q1"
139,"FORSALE","US","UNDERC","2016-01","2016-Q1"
60,"FORSALE","US","COMPED","2016-01","2016-Q1"
235,"FORSALE","US","TOTAL","2016-01","2016-Q1"
37,"FORSALE","US","NOTSTD","2016-01","2016-Q1"
55,"FORSALE","US","COMPED","2016-01","2016-Q1"
5.6,"FORSALE","US","MONSUP","2016-01","2016-Q1"
144,"FORSALE","US","UNDERC","2016-01","2016-Q1"
236,"FORSALE","US","TOTAL","2016-01","2016-Q1"
13,"SOLD","US","NOTSTD","2016-01","2016-Q1"
12,"SOLD","US","COMPED","2016-01","2016-Q1"
39,"SOLD","US","TOTAL","2016-01","2016-Q1"
14,"SOLD","US","UNDERC","2016-01","2016-Q1"
361200,"SOLD","US","AVERAG","2016-01","2016-Q1"
288400,"SOLD","US","MEDIAN","2016-01","2016-Q1"
55,"FORSALE","WE","TOTAL","2016-01","2016-Q1"
10,"SOLD","WE","TOTAL","2016-01","2016-Q1"
56,"ASOLD","MW","TOTAL","2016-02","2016-Q1"
31,"FORSALE","MW","TOTAL","2016-02","2016-Q1"
4,"SOLD","MW","TOTAL","2016-02","2016-Q1"
28,"ASOLD","NE","TOTAL","2016-02","2016-Q1"
24,"FORSALE","NE","TOTAL","2016-02","2016-Q1"
2,"SOLD","NE","TOTAL","2016-02","2016-Q1"
126,"FORSALE","SO","TOTAL","2016-02","2016-Q1"
26,"SOLD","SO","TOTAL","2016-02","2016-Q1"
147,"ASOLD","US","NOTSTD","2016-02","2016-Q1"
175,"ASOLD","US","COMPED","2016-02","2016-Q1"
3.7,"FORSALE","US","MMTHS","2016-02","2016-Q1"
140,"FORSALE","US","UNDERC","2016-02","2016-Q1"
236,"FORSALE","US","TOTAL","2016-02","2016-Q1"
60,"FORSALE","US","COMPED","2016-02","2016-Q1"
124,"FORSALE","SO","TOTAL","2015-12","2015-Q4"
55,"FORSALE","WE","TOTAL","2015-12","2015-Q4"
66,"ASOLD","MW","TOTAL","2016-01","2016-Q1"
283,"ASOLD","SO","TOTAL","2016-01","2016-Q1"
292,"ASOLD","SO","TOTAL","2016-02","2016-Q1"
505,"ASOLD","US","TOTAL","2016-01","2016-Q1"
517,"ASOLD","US","TOTAL","2016-02","2016-Q1"
180,"ASOLD","US","UNDERC","2016-01","2016-Q1"
161,"ASOLD","US","COMPED","2016-01","2016-Q1"
195,"ASOLD","US","UNDERC","2016-02","2016-Q1"
123,"ASOLD","WE","TOTAL","2016-01","2016-Q1"
5.3,"FORSALE","US","MONSUP","2016-02","2016-Q1"
36,"FORSALE","US","NOTSTD","2016-02","2016-Q1"
5.5,"FORSALE","US","MONSUP","2016-02","2016-Q1"
146,"FORSALE","US","UNDERC","2016-02","2016-Q1"
57,"FORSALE","US","COMPED","2016-02","2016-Q1"
14,"SOLD","US","NOTSTD","2016-02","2016-Q1"
15,"SOLD","US","COMPED","2016-02","2016-Q1"
341700,"SOLD","US","AVERAG","2016-02","2016-Q1"
305800,"SOLD","US","MEDIAN","2016-02","2016-Q1"
141,"ASOLD","WE","TOTAL","2016-02","2016-Q1"
55,"FORSALE","WE","TOTAL","2016-02","2016-Q1"
13,"SOLD","WE","TOTAL","2016-02","2016-Q1"
64,"ASOLD","MW","TOTAL","2016-03","2016-Q1"
32,"FORSALE","MW","TOTAL","2016-03","2016-Q1"
6,"SOLD","MW","TOTAL","2016-03","2016-Q1"
32,"ASOLD","NE","TOTAL","2016-03","2016-Q1"
24,"FORSALE","NE","TOTAL","2016-03","2016-Q1"
3,"SOLD","NE","TOTAL","2016-03","2016-Q1"
308,"ASOLD","SO","TOTAL","2016-03","2016-Q1"
127,"FORSALE","SO","TOTAL","2016-03","2016-Q1"
29,"SOLD","SO","TOTAL","2016-03","2016-Q1"
532,"ASOLD","US","TOTAL","2016-03","2016-Q1"
194,"ASOLD","US","UNDERC","2016-03","2016-Q1"
165,"ASOLD","US","COMPED","2016-03","2016-Q1"
4.8,"FORSALE","US","MONSUP","2016-03","2016-Q1"
4,"FORSALE","US","MMTHS","2016-03","2016-Q1"
38,"FORSALE","US","NOTSTD","2016-03","2016-Q1"
143,"FORSALE","US","UNDERC","2016-03","2016-Q1"
58,"FORSALE","US","COMPED","2016-03","2016-Q1"
240,"FORSALE","US","TOTAL","2016-03","2016-Q1"
36,"FORSALE","US","NOTSTD","2016-03","2016-Q1"
58,"FORSALE","US","COMPED","2016-03","2016-Q1"
5.5,"FORSALE","US","MONSUP","2016-03","2016-Q1"
148,"FORSALE","US","UNDERC","2016-03","2016-Q1"
242,"FORSALE","US","TOTAL","2016-03","2016-Q1"
17,"SOLD","US","NOTSTD","2016-03","2016-Q1"
50,"SOLD","US","TOTAL","2016-03","2016-Q1"
15,"SOLD","US","COMPED","2016-03","2016-Q1"
359000,"SOLD","US","AVERAG","2016-03","2016-Q1"
303200,"SOLD","US","MEDIAN","2016-03","2016-Q1"
128,"ASOLD","WE","TOTAL","2016-03","2016-Q1"
57,"FORSALE","WE","TOTAL","2016-03","2016-Q1"
13,"SOLD","WE","TOTAL","2016-03","2016-Q1"
59,"ASOLD","MW","TOTAL","2016-04","2016-Q2"
32,"FORSALE","MW","TOTAL","2016-04","2016-Q2"
6,"SOLD","MW","TOTAL","2016-04","2016-Q2"
39,"ASOLD","NE","TOTAL","2016-04","2016-Q2"
25,"FORSALE","NE","TOTAL","2016-04","2016-Q2"
4,"SOLD","NE","TOTAL","2016-04","2016-Q2"
331,"ASOLD","SO","TOTAL","2016-04","2016-Q2"
126,"FORSALE","SO","TOTAL","2016-04","2016-Q2"
576,"ASOLD","US","TOTAL","2016-04","2016-Q2"
220,"ASOLD","US","UNDERC","2016-04","2016-Q2"
193,"ASOLD","US","COMPED","2016-04","2016-Q2"
4.3,"FORSALE","US","MONSUP","2016-04","2016-Q2"
36,"FORSALE","US","NOTSTD","2016-04","2016-Q2"
145,"FORSALE","US","UNDERC","2016-04","2016-Q2"
5,"FORSALE","US","MONSUP","2016-04","2016-Q2"
36,"FORSALE","US","NOTSTD","2016-04","2016-Q2"
148,"FORSALE","US","UNDERC","2016-04","2016-Q2"
17,"SOLD","US","COMPED","2016-04","2016-Q2"
239,"FORSALE","US","TOTAL","2016-02","2016-Q1"
242,"FORSALE","US","TOTAL","2016-04","2016-Q2"
36,"FORSALE","US","NOTSTD","2016-02","2016-Q1"
58,"FORSALE","US","COMPED","2016-04","2016-Q2"
16,"SOLD","US","UNDERC","2016-02","2016-Q1"
45,"SOLD","US","TOTAL","2016-02","2016-Q1"
18,"SOLD","US","UNDERC","2016-03","2016-Q1"
173,"ASOLD","US","NOTSTD","2016-03","2016-Q1"
163,"ASOLD","US","NOTSTD","2016-04","2016-Q2"
31,"SOLD","SO","TOTAL","2016-04","2016-Q2"
4.1,"FORSALE","US","MMTHS","2016-04","2016-Q2"
58,"FORSALE","US","COMPED","2016-04","2016-Q2"
239,"FORSALE","US","TOTAL","2016-04","2016-Q2"
55,"SOLD","US","TOTAL","2016-04","2016-Q2"
16,"SOLD","US","NOTSTD","2016-04","2016-Q2"
22,"SOLD","US","UNDERC","2016-04","2016-Q2"
369300,"SOLD","US","AVERAG","2016-04","2016-Q2"
