"cell_value","geo_level_code","data_type_code","time"
1994,"NE","YRVAC","2019-Q2"
803,"NE","SEASON","2019-Q2"
471,"NE","RENT","2019-Q2"
162,"NE","SALE","2019-Q2"
203,"NE","RNTSLD","2019-Q2"
1158,"NE","OFFMAR","2019-Q2"
315,"NE","OCCUSE","2019-Q2"
214,"NE","URE","2019-Q2"
628,"NE","OTH","2019-Q2"
24419,"NE","TOTAL","2019-Q2"
21623,"NE","OCC","2019-Q2"
13239,"NE","OWNOCC","2019-Q2"
1560,"SO","SEASON","2019-Q2"
516,"SO","SALE","2019-Q2"
660,"SO","URE","2019-Q2"
2044,"SO","OTH","2019-Q2"
469,"SO","RNTSLD","2019-Q2"
1064,"SO","OCCUSE","2019-Q2"
53919,"SO","TOTAL","2019-Q2"
46062,"SO","OCC","2019-Q2"
30408,"SO","OWNOCC","2019-Q2"
15654,"SO","RNTOCC","2019-Q2"
7857,"SO","VACANT","2019-Q2"
6297,"SO","YRVAC","2019-Q2"
1545,"SO","RENT","2019-Q2"
3768,"SO","OFFMAR","2019-Q2"
139360,"US","TOTAL","2019-Q2"
122329,"US","OCC","2019-Q2"
78442,"US","OWNOCC","2019-Q2"
43887,"US","RNTOCC","2019-Q2"
17031,"US","VACANT","2019-Q2"
13147,"US","YRVAC","2019-Q2"
3884,"US","SEASON","2019-Q2"
3229,"US","RENT","2019-Q2"
1043,"US","SALE","2019-Q2"
1180,"US","RNTSLD","2019-Q2"
7695,"US","OFFMAR","2019-Q2"
2190,"US","OCCUSE","2019-Q2"
1369,"US","URE","2019-Q2"
4136,"US","OTH","2019-Q2"
30509,"WE","TOTAL","2019-Q2"
27396,"WE","OCC","2019-Q2"
16256,"WE","OWNOCC","2019-Q2"
11140,"WE","RNTOCC","2019-Q2"
3113,"WE","VACANT","2019-Q2"
2329,"WE","YRVAC","2019-Q2"
784,"WE","SEASON","2019-Q2"
569,"WE","RENT","2019-Q2"
176,"WE","SALE","2019-Q2"
220,"WE","RNTSLD","2019-Q2"
1364,"WE","OFFMAR","2019-Q2"
533,"WE","OCCUSE","2019-Q2"
316,"WE","URE","2019-Q2"
515,"WE","OTH","2019-Q2"
668,"MW","SEASON","2019-Q3"
646,"MW","RENT","2019-Q3"
244,"MW","SALE","2019-Q3"
253,"MW","OCCUSE","2019-Q3"
194,"MW","URE","2019-Q3"
1002,"MW","OTH","2019-Q3"
8468,"MW","RNTOCC","2019-Q3"
3264,"MW","VACANT","2019-Q3"
257,"MW","RNTSLD","2019-Q3"
1449,"MW","OFFMAR","2019-Q3"
30548,"MW","TOTAL","2019-Q3"
27284,"MW","OCC","2019-Q3"
18816,"MW","OWNOCC","2019-Q3"
2597,"MW","YRVAC","2019-Q3"
8285,"NE","RNTOCC","2019-Q3"
2831,"NE","VACANT","2019-Q3"
2027,"NE","YRVAC","2019-Q3"
477,"NE","RENT","2019-Q3"
193,"NE","SALE","2019-Q3"
228,"NE","RNTSLD","2019-Q3"
1129,"NE","OFFMAR","2019-Q3"
293,"NE","OCCUSE","2019-Q3"
225,"NE","URE","2019-Q3"
611,"NE","OTH","2019-Q3"
24446,"NE","TOTAL","2019-Q3"
21615,"NE","OCC","2019-Q3"
13330,"NE","OWNOCC","2019-Q3"
804,"NE","SEASON","2019-Q3"
534,"SO","SALE","2019-Q3"
461,"SO","RNTSLD","2019-Q3"
1178,"SO","OCCUSE","2019-Q3"
612,"SO","URE","2019-Q3"
1540,"SO","SEASON","2019-Q3"
54075,"SO","TOTAL","2019-Q3"
46336,"SO","OCC","2019-Q3"
30670,"SO","OWNOCC","2019-Q3"
15667,"SO","RNTOCC","2019-Q3"
7738,"SO","VACANT","2019-Q3"
6198,"SO","YRVAC","2019-Q3"
1513,"SO","RENT","2019-Q3"
3690,"SO","OFFMAR","2019-Q3"
1900,"SO","OTH","2019-Q3"
139655,"US","TOTAL","2019-Q3"
122617,"US","OCC","2019-Q3"
79421,"US","OWNOCC","2019-Q3"
43196,"US","RNTOCC","2019-Q3"
17038,"US","VACANT","2019-Q3"
13160,"US","YRVAC","2019-Q3"
3878,"US","SEASON","2019-Q3"
3181,"US","RENT","2019-Q3"
1177,"US","SALE","2019-Q3"
1177,"US","RNTSLD","2019-Q3"
7625,"US","OFFMAR","2019-Q3"
2217,"US","OCCUSE","2019-Q3"
1368,"US","URE","2019-Q3"
4040,"US","OTH","2019-Q3"
30586,"WE","TOTAL","2019-Q3"
27382,"WE","OCC","2019-Q3"
16606,"WE","OWNOCC","2019-Q3"
10776,"WE","RNTOCC","2019-Q3"
3204,"WE","VACANT","2019-Q3"
2338,"WE","YRVAC","2019-Q3"
867,"WE","SEASON","2019-Q3"
545,"WE","RENT","2019-Q3"
206,"WE","SALE","2019-Q3"
230,"WE","RNTSLD","2019-Q3"
1356,"WE","OFFMAR","2019-Q3"
493,"WE","OCCUSE","2019-Q3"
336,"WE","URE","2019-Q3"
527,"WE","OTH","2019-Q3"
202,"MW","RNTSLD","2019-Q4"
687,"MW","SEASON","2019-Q4"
617,"MW","RENT","2019-Q4"
261,"MW","SALE","2019-Q4"
219,"MW","URE","2019-Q4"
8327,"MW","RNTOCC","2019-Q4"
3244,"MW","VACANT","2019-Q4"
2557,"MW","YRVAC","2019-Q4"
311,"MW","OCCUSE","2019-Q4"
30584,"MW","TOTAL","2019-Q4"
27339,"MW","OCC","2019-Q4"
19012,"MW","OWNOCC","2019-Q4"
1478,"MW","OFFMAR","2019-Q4"
948,"MW","OTH","2019-Q4"
2733,"NE","VACANT","2019-Q4"
1887,"NE","YRVAC","2019-Q4"
846,"NE","SEASON","2019-Q4"
453,"NE","RENT","2019-Q4"
179,"NE","SALE","2019-Q4"
177,"NE","RNTSLD","2019-Q4"
1078,"NE","OFFMAR","2019-Q4"
311,"NE","OCCUSE","2019-Q4"
201,"NE","URE","2019-Q4"
565,"NE","OTH","2019-Q4"
24472,"NE","TOTAL","2019-Q4"
21739,"NE","OCC","2019-Q4"
13538,"NE","OWNOCC","2019-Q4"
8202,"NE","RNTOCC","2019-Q4"
502,"SO","SALE","2019-Q4"
574,"SO","URE","2019-Q4"
1462,"SO","SEASON","2019-Q4"
409,"SO","RNTSLD","2019-Q4"
1005,"SO","OCCUSE","2019-Q4"
54237,"SO","TOTAL","2019-Q4"
47009,"SO","OCC","2019-Q4"
31333,"SO","OWNOCC","2019-Q4"
15676,"SO","RNTOCC","2019-Q4"
7228,"SO","VACANT","2019-Q4"
5766,"SO","YRVAC","2019-Q4"
1421,"SO","RENT","2019-Q4"
3434,"SO","OFFMAR","2019-Q4"
1854,"SO","OTH","2019-Q4"
139961,"US","TOTAL","2019-Q4"
123848,"US","OCC","2019-Q4"
80615,"US","OWNOCC","2019-Q4"
43233,"US","RNTOCC","2019-Q4"
16113,"US","VACANT","2019-Q4"
12415,"US","YRVAC","2019-Q4"
3698,"US","SEASON","2019-Q4"
3000,"US","RENT","2019-Q4"
1145,"US","SALE","2019-Q4"
980,"US","RNTSLD","2019-Q4"
7289,"US","OFFMAR","2019-Q4"
2155,"US","OCCUSE","2019-Q4"
1261,"US","URE","2019-Q4"
3873,"US","OTH","2019-Q4"
30668,"WE","TOTAL","2019-Q4"
27760,"WE","OCC","2019-Q4"
16733,"WE","OWNOCC","2019-Q4"
11028,"WE","RNTOCC","2019-Q4"
2908,"WE","VACANT","2019-Q4"
2205,"WE","YRVAC","2019-Q4"
703,"WE","SEASON","2019-Q4"
509,"WE","RENT","2019-Q4"
203,"WE","SALE","2019-Q4"
192,"WE","RNTSLD","2019-Q4"
1300,"WE","OFFMAR","2019-Q4"
526,"WE","OCCUSE","2019-Q4"
267,"WE","URE","2019-Q4"
507,"WE","OTH","2019-Q4"
167,"MW","RNTSLD","2020-Q1"
940,"MW","OTH","2020-Q1"
8455,"MW","RNTOCC","2020-Q1"
3201,"MW","VACANT","2020-Q1"
2461,"MW","YRVAC","2020-Q1"
741,"MW","SEASON","2020-Q1"
653,"MW","RENT","2020-Q1"
174,"MW","SALE","2020-Q1"
1468,"MW","OFFMAR","2020-Q1"
275,"MW","OCCUSE","2020-Q1"
253,"MW","URE","2020-Q1"
30620,"MW","TOTAL","2020-Q1"
27418,"MW","OCC","2020-Q1"
18963,"MW","OWNOCC","2020-Q1"
145,"NE","SALE","2020-Q1"
169,"NE","RNTSLD","2020-Q1"
13583,"NE","OWNOCC","2020-Q1"
2733,"NE","VACANT","2020-Q1"
1941,"NE","YRVAC","2020-Q1"
791,"NE","SEASON","2020-Q1"
480,"NE","RENT","2020-Q1"
1148,"NE","OFFMAR","2020-Q1"
325,"NE","OCCUSE","2020-Q1"
204,"NE","URE","2020-Q1"
619,"NE","OTH","2020-Q1"
24498,"NE","TOTAL","2020-Q1"
21766,"NE","OCC","2020-Q1"
8183,"NE","RNTOCC","2020-Q1"
450,"SO","SALE","2020-Q1"
351,"SO","RNTSLD","2020-Q1"
630,"SO","URE","2020-Q1"
54399,"SO","TOTAL","2020-Q1"
47125,"SO","OCC","2020-Q1"
31837,"SO","OWNOCC","2020-Q1"
15288,"SO","RNTOCC","2020-Q1"
7274,"SO","VACANT","2020-Q1"
5821,"SO","YRVAC","2020-Q1"
1453,"SO","SEASON","2020-Q1"
1449,"SO","RENT","2020-Q1"
3571,"SO","OFFMAR","2020-Q1"
981,"SO","OCCUSE","2020-Q1"
1960,"SO","OTH","2020-Q1"
934,"US","SALE","2020-Q1"
15967,"US","VACANT","2020-Q1"
12304,"US","YRVAC","2020-Q1"
3663,"US","SEASON","2020-Q1"
3059,"US","RENT","2020-Q1"
835,"US","RNTSLD","2020-Q1"
7476,"US","OFFMAR","2020-Q1"
2093,"US","OCCUSE","2020-Q1"
1363,"US","URE","2020-Q1"
4020,"US","OTH","2020-Q1"
81205,"US","OWNOCC","2020-Q1"
140266,"US","TOTAL","2020-Q1"
124299,"US","OCC","2020-Q1"
43094,"US","RNTOCC","2020-Q1"
30749,"WE","TOTAL","2020-Q1"
27990,"WE","OCC","2020-Q1"
16822,"WE","OWNOCC","2020-Q1"
11168,"WE","RNTOCC","2020-Q1"
2759,"WE","VACANT","2020-Q1"
2081,"WE","YRVAC","2020-Q1"
678,"WE","SEASON","2020-Q1"
477,"WE","RENT","2020-Q1"
165,"WE","SALE","2020-Q1"
148,"WE","RNTSLD","2020-Q1"
1290,"WE","OFFMAR","2020-Q1"
512,"WE","OCCUSE","2020-Q1"
277,"WE","URE","2020-Q1"
501,"WE","OTH","2020-Q1"
2191,"MW","YRVAC","2020-Q2"
692,"MW","SEASON","2020-Q2"
584,"MW","RENT","2020-Q2"
143,"MW","SALE","2020-Q2"
234,"MW","RNTSLD","2020-Q2"
1230,"MW","OFFMAR","2020-Q2"
233,"MW","OCCUSE","2020-Q2"
138,"MW","URE","2020-Q2"
858,"MW","OTH","2020-Q2"
30656,"MW","TOTAL","2020-Q2"
27773,"MW","OCC","2020-Q2"
19817,"MW","OWNOCC","2020-Q2"
7956,"MW","RNTOCC","2020-Q2"
2883,"MW","VACANT","2020-Q2"
8167,"NE","RNTOCC","2020-Q2"
2294,"NE","VACANT","2020-Q2"
1566,"NE","YRVAC","2020-Q2"
728,"NE","SEASON","2020-Q2"
359,"NE","RENT","2020-Q2"
124,"NE","SALE","2020-Q2"
131,"NE","RNTSLD","2020-Q2"
952,"NE","OFFMAR","2020-Q2"
276,"NE","OCCUSE","2020-Q2"
173,"NE","URE","2020-Q2"
504,"NE","OTH","2020-Q2"
24525,"NE","TOTAL","2020-Q2"
22231,"NE","OCC","2020-Q2"
14064,"NE","OWNOCC","2020-Q2"
1122,"SO","RENT","2020-Q2"
357,"SO","SALE","2020-Q2"
397,"SO","RNTSLD","2020-Q2"
389,"SO","URE","2020-Q2"
54561,"SO","TOTAL","2020-Q2"
48277,"SO","OCC","2020-Q2"
34324,"SO","OWNOCC","2020-Q2"
13953,"SO","RNTOCC","2020-Q2"
6284,"SO","VACANT","2020-Q2"
4934,"SO","YRVAC","2020-Q2"
1351,"SO","SEASON","2020-Q2"
3057,"SO","OFFMAR","2020-Q2"
978,"SO","OCCUSE","2020-Q2"
1690,"SO","OTH","2020-Q2"
758,"US","SALE","2020-Q2"
910,"US","RNTSLD","2020-Q2"
876,"US","URE","2020-Q2"
40718,"US","RNTOCC","2020-Q2"
13872,"US","VACANT","2020-Q2"
10416,"US","YRVAC","2020-Q2"
3457,"US","SEASON","2020-Q2"
2491,"US","RENT","2020-Q2"
6256,"US","OFFMAR","2020-Q2"
1917,"US","OCCUSE","2020-Q2"
3463,"US","OTH","2020-Q2"
140572,"US","TOTAL","2020-Q2"
126700,"US","OCC","2020-Q2"
85982,"US","OWNOCC","2020-Q2"
176,"WE","URE","2020-Q2"
30831,"WE","TOTAL","2020-Q2"
28419,"WE","OCC","2020-Q2"
17777,"WE","OWNOCC","2020-Q2"
10642,"WE","RNTOCC","2020-Q2"
2411,"WE","VACANT","2020-Q2"
1725,"WE","YRVAC","2020-Q2"
686,"WE","SEASON","2020-Q2"
427,"WE","RENT","2020-Q2"
134,"WE","SALE","2020-Q2"
147,"WE","RNTSLD","2020-Q2"
1017,"WE","OFFMAR","2020-Q2"
430,"WE","OCCUSE","2020-Q2"
411,"WE","OTH","2020-Q2"
2202,"MW","YRVAC","2020-Q3"
745,"MW","SEASON","2020-Q3"
601,"MW","RENT","2020-Q3"
189,"MW","SALE","2020-Q3"
226,"MW","RNTSLD","2020-Q3"
1187,"MW","OFFMAR","2020-Q3"
244,"MW","OCCUSE","2020-Q3"
180,"MW","URE","2020-Q3"
764,"MW","OTH","2020-Q3"
30691,"MW","TOTAL","2020-Q3"
27744,"MW","OCC","2020-Q3"
19754,"MW","OWNOCC","2020-Q3"
7990,"MW","RNTOCC","2020-Q3"
2948,"MW","VACANT","2020-Q3"
24551,"NE","TOTAL","2020-Q3"
21914,"NE","OCC","2020-Q3"
8322,"NE","RNTOCC","2020-Q3"
2637,"NE","VACANT","2020-Q3"
1895,"NE","YRVAC","2020-Q3"
742,"NE","SEASON","2020-Q3"
498,"NE","RENT","2020-Q3"
152,"NE","SALE","2020-Q3"
171,"NE","RNTSLD","2020-Q3"
1074,"NE","OFFMAR","2020-Q3"
321,"NE","OCCUSE","2020-Q3"
238,"NE","URE","2020-Q3"
516,"NE","OTH","2020-Q3"
13592,"NE","OWNOCC","2020-Q3"
366,"SO","URE","2020-Q3"
54723,"SO","TOTAL","2020-Q3"
48695,"SO","OCC","2020-Q3"
34501,"SO","OWNOCC","2020-Q3"
14194,"SO","RNTOCC","2020-Q3"
6028,"SO","VACANT","2020-Q3"
4706,"SO","YRVAC","2020-Q3"
1322,"SO","SEASON","2020-Q3"
1184,"SO","RENT","2020-Q3"
334,"SO","SALE","2020-Q3"
350,"SO","RNTSLD","2020-Q3"
2839,"SO","OFFMAR","2020-Q3"
907,"SO","OCCUSE","2020-Q3"
1565,"SO","OTH","2020-Q3"
923,"US","RNTSLD","2020-Q3"
961,"US","URE","2020-Q3"
3258,"US","OTH","2020-Q3"
41233,"US","RNTOCC","2020-Q3"
14242,"US","VACANT","2020-Q3"
10683,"US","YRVAC","2020-Q3"
3559,"US","SEASON","2020-Q3"
2863,"US","RENT","2020-Q3"
820,"US","SALE","2020-Q3"
6076,"US","OFFMAR","2020-Q3"
1858,"US","OCCUSE","2020-Q3"
140877,"US","TOTAL","2020-Q3"
126636,"US","OCC","2020-Q3"
85403,"US","OWNOCC","2020-Q3"
30912,"WE","TOTAL","2020-Q3"
28283,"WE","OCC","2020-Q3"
17557,"WE","OWNOCC","2020-Q3"
10726,"WE","RNTOCC","2020-Q3"
2629,"WE","VACANT","2020-Q3"
1879,"WE","YRVAC","2020-Q3"
750,"WE","SEASON","2020-Q3"
580,"WE","RENT","2020-Q3"
145,"WE","SALE","2020-Q3"
177,"WE","RNTSLD","2020-Q3"
976,"WE","OFFMAR","2020-Q3"
387,"WE","OCCUSE","2020-Q3"
177,"WE","URE","2020-Q3"
412,"WE","OTH","2020-Q3"
2393,"MW","YRVAC","2020-Q4"
698,"MW","SEASON","2020-Q4"
688,"MW","RENT","2020-Q4"
213,"MW","SALE","2020-Q4"
214,"MW","RNTSLD","2020-Q4"
275,"MW","OCCUSE","2020-Q4"
247,"MW","URE","2020-Q4"
755,"MW","OTH","2020-Q4"
30727,"MW","TOTAL","2020-Q4"
27637,"MW","OCC","2020-Q4"
19557,"MW","OWNOCC","2020-Q4"
8080,"MW","RNTOCC","2020-Q4"
3091,"MW","VACANT","2020-Q4"
1278,"MW","OFFMAR","2020-Q4"
24577,"NE","TOTAL","2020-Q4"
21765,"NE","OCC","2020-Q4"
13615,"NE","OWNOCC","2020-Q4"
8151,"NE","RNTOCC","2020-Q4"
2812,"NE","VACANT","2020-Q4"
2044,"NE","YRVAC","2020-Q4"
767,"NE","SEASON","2020-Q4"
500,"NE","RENT","2020-Q4"
146,"NE","SALE","2020-Q4"
231,"NE","RNTSLD","2020-Q4"
1168,"NE","OFFMAR","2020-Q4"
358,"NE","OCCUSE","2020-Q4"
261,"NE","URE","2020-Q4"
550,"NE","OTH","2020-Q4"
370,"SO","SALE","2020-Q4"
404,"SO","RNTSLD","2020-Q4"
521,"SO","URE","2020-Q4"
54885,"SO","TOTAL","2020-Q4"
48050,"SO","OCC","2020-Q4"
32519,"SO","OWNOCC","2020-Q4"
15531,"SO","RNTOCC","2020-Q4"
6835,"SO","VACANT","2020-Q4"
5357,"SO","YRVAC","2020-Q4"
1478,"SO","SEASON","2020-Q4"
1261,"SO","RENT","2020-Q4"
3322,"SO","OFFMAR","2020-Q4"
973,"SO","OCCUSE","2020-Q4"
1828,"SO","OTH","2020-Q4"
3005,"US","RENT","2020-Q4"
841,"US","SALE","2020-Q4"
1264,"US","URE","2020-Q4"
3590,"US","OTH","2020-Q4"
42971,"US","RNTOCC","2020-Q4"
15434,"US","VACANT","2020-Q4"
11789,"US","YRVAC","2020-Q4"
3645,"US","SEASON","2020-Q4"
1020,"US","RNTSLD","2020-Q4"
6923,"US","OFFMAR","2020-Q4"
2069,"US","OCCUSE","2020-Q4"
141183,"US","TOTAL","2020-Q4"
125749,"US","OCC","2020-Q4"
82778,"US","OWNOCC","2020-Q4"
112,"WE","SALE","2020-Q4"
30994,"WE","TOTAL","2020-Q4"
28297,"WE","OCC","2020-Q4"
17088,"WE","OWNOCC","2020-Q4"
11210,"WE","RNTOCC","2020-Q4"
2696,"WE","VACANT","2020-Q4"
1995,"WE","YRVAC","2020-Q4"
702,"WE","SEASON","2020-Q4"
556,"WE","RENT","2020-Q4"
171,"WE","RNTSLD","2020-Q4"
1155,"WE","OFFMAR","2020-Q4"
464,"WE","OCCUSE","2020-Q4"
234,"WE","URE","2020-Q4"
457,"WE","OTH","2020-Q4"
19309,"MW","OWNOCC","2021-Q1"
30760,"MW","TOTAL","2021-Q1"
27465,"MW","OCC","2021-Q1"
8156,"MW","RNTOCC","2021-Q1"
3295,"MW","VACANT","2021-Q1"
2478,"MW","YRVAC","2021-Q1"
817,"MW","SEASON","2021-Q1"
712,"MW","RENT","2021-Q1"
150,"MW","SALE","2021-Q1"
189,"MW","RNTSLD","2021-Q1"
1428,"MW","OFFMAR","2021-Q1"
293,"MW","OCCUSE","2021-Q1"
264,"MW","URE","2021-Q1"
871,"MW","OTH","2021-Q1"
24604,"NE","TOTAL","2021-Q1"
21752,"NE","OCC","2021-Q1"
13723,"NE","OWNOCC","2021-Q1"
8029,"NE","RNTOCC","2021-Q1"
2852,"NE","VACANT","2021-Q1"
2064,"NE","YRVAC","2021-Q1"
789,"NE","SEASON","2021-Q1"
588,"NE","RENT","2021-Q1"
83,"NE","SALE","2021-Q1"
195,"NE","RNTSLD","2021-Q1"
1197,"NE","OFFMAR","2021-Q1"
344,"NE","OCCUSE","2021-Q1"
278,"NE","URE","2021-Q1"
576,"NE","OTH","2021-Q1"
54975,"SO","TOTAL","2021-Q1"
48366,"SO","OCC","2021-Q1"
32608,"SO","OWNOCC","2021-Q1"
15758,"SO","RNTOCC","2021-Q1"
6609,"SO","VACANT","2021-Q1"
5162,"SO","YRVAC","2021-Q1"
1447,"SO","SEASON","2021-Q1"
1286,"SO","RENT","2021-Q1"
361,"SO","SALE","2021-Q1"
348,"SO","RNTSLD","2021-Q1"
3167,"SO","OFFMAR","2021-Q1"
852,"SO","OCCUSE","2021-Q1"
453,"SO","URE","2021-Q1"
1862,"SO","OTH","2021-Q1"
141533,"US","TOTAL","2021-Q1"
125944,"US","OCC","2021-Q1"
82578,"US","OWNOCC","2021-Q1"
43366,"US","RNTOCC","2021-Q1"
15590,"US","VACANT","2021-Q1"
11835,"US","YRVAC","2021-Q1"
3754,"US","SEASON","2021-Q1"
3179,"US","RENT","2021-Q1"
735,"US","SALE","2021-Q1"
940,"US","RNTSLD","2021-Q1"
6981,"US","OFFMAR","2021-Q1"
1973,"US","OCCUSE","2021-Q1"
1225,"US","URE","2021-Q1"
3783,"US","OTH","2021-Q1"
31195,"WE","TOTAL","2021-Q1"
28362,"WE","OCC","2021-Q1"
16939,"WE","OWNOCC","2021-Q1"
11423,"WE","RNTOCC","2021-Q1"
2833,"WE","VACANT","2021-Q1"
2131,"WE","YRVAC","2021-Q1"
702,"WE","SEASON","2021-Q1"
593,"WE","RENT","2021-Q1"
142,"WE","SALE","2021-Q1"
208,"WE","RNTSLD","2021-Q1"
1189,"WE","OFFMAR","2021-Q1"
485,"WE","OCCUSE","2021-Q1"
230,"WE","URE","2021-Q1"
474,"WE","OTH","2021-Q1"
30799,"MW","TOTAL","2021-Q2"
27582,"MW","OCC","2021-Q2"
19504,"MW","OWNOCC","2021-Q2"
8077,"MW","RNTOCC","2021-Q2"
3217,"MW","VACANT","2021-Q2"
2374,"MW","YRVAC","2021-Q2"
844,"MW","SEASON","2021-Q2"
642,"MW","RENT","2021-Q2"
129,"MW","SALE","2021-Q2"
241,"MW","RNTSLD","2021-Q2"
1361,"MW","OFFMAR","2021-Q2"
273,"MW","OCCUSE","2021-Q2"
239,"MW","URE","2021-Q2"
850,"MW","OTH","2021-Q2"
24630,"NE","TOTAL","2021-Q2"
21830,"NE","OCC","2021-Q2"
13494,"NE","OWNOCC","2021-Q2"
8336,"NE","RNTOCC","2021-Q2"
2800,"NE","VACANT","2021-Q2"
2035,"NE","YRVAC","2021-Q2"
765,"NE","SEASON","2021-Q2"
498,"NE","RENT","2021-Q2"
120,"NE","SALE","2021-Q2"
196,"NE","RNTSLD","2021-Q2"
1221,"NE","OFFMAR","2021-Q2"
315,"NE","OCCUSE","2021-Q2"
253,"NE","URE","2021-Q2"
653,"NE","OTH","2021-Q2"
55209,"SO","TOTAL","2021-Q2"
48335,"SO","OCC","2021-Q2"
32439,"SO","OWNOCC","2021-Q2"
15896,"SO","RNTOCC","2021-Q2"
6874,"SO","VACANT","2021-Q2"
5316,"SO","YRVAC","2021-Q2"
1558,"SO","SEASON","2021-Q2"
1198,"SO","RENT","2021-Q2"
326,"SO","SALE","2021-Q2"
451,"SO","RNTSLD","2021-Q2"
3341,"SO","OFFMAR","2021-Q2"
949,"SO","OCCUSE","2021-Q2"
445,"SO","URE","2021-Q2"
1947,"SO","OTH","2021-Q2"
141794,"US","TOTAL","2021-Q2"
126155,"US","OCC","2021-Q2"
82511,"US","OWNOCC","2021-Q2"
43644,"US","RNTOCC","2021-Q2"
15639,"US","VACANT","2021-Q2"
11793,"US","YRVAC","2021-Q2"
3847,"US","SEASON","2021-Q2"
2917,"US","RENT","2021-Q2"
721,"US","SALE","2021-Q2"
1116,"US","RNTSLD","2021-Q2"
7038,"US","OFFMAR","2021-Q2"
1973,"US","OCCUSE","2021-Q2"
1163,"US","URE","2021-Q2"
3902,"US","OTH","2021-Q2"
31157,"WE","TOTAL","2021-Q2"
28408,"WE","OCC","2021-Q2"
17074,"WE","OWNOCC","2021-Q2"
11334,"WE","RNTOCC","2021-Q2"
2748,"WE","VACANT","2021-Q2"
2067,"WE","YRVAC","2021-Q2"
681,"WE","SEASON","2021-Q2"
580,"WE","RENT","2021-Q2"
146,"WE","SALE","2021-Q2"
227,"WE","RNTSLD","2021-Q2"
1115,"WE","OFFMAR","2021-Q2"
437,"WE","OCCUSE","2021-Q2"
226,"WE","URE","2021-Q2"
452,"WE","OTH","2021-Q2"
