RegionID,SizeRank,RegionName,RegionType,StateName,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30
394910,46,"New Orleans, LA",Msa,LA,167667.0,170167.0,169500.0,174500.0,175333.0,176667.0,172000.0,167000.0,164917.0,159583.0,160583.0,158983.0,162317.0,163283.0,166967.0,173967.0,174167.0,172317.0,165817.0,163617.0,160967.0,158800.0,158333.0,161000.0,162667.0,164083.0,163583.0,166917.0,169333.0,166667.0,166667.0,165000.0,167667.0,164333.0,162667.0,158333.0,158333.0,160000.0,165750.0,167417.0,165750.0,162333.0,159000.0,159000.0,158233.0,156567.0,153233.0,151950.0,156950.0,161007.0,165224.0,166224.0,167467.0,166300.0,163617.0,161608.0,161608.0,164958.0,161667.0,158333.0,156667.0,165667.0,174000.0,178817.0,176858.0,174108.0,170958.0,170415.0,171498.0,169998.0,169633.0,168967.0,168800.0,171000.0,172333.0,176633.0,174217.0,171883.0,167583.0,171167.0,173500.0,171800.0,167300.0,167300.0,172300.0,178967.0,180967.0,184333.0,181500.0,177833.0,174500.0,175083.0,178250.0,176417.0,175333.0,174833.0,177333.0,183000.0,186333.0,190667.0,187333.0,184317.0,179483.0,182117.0,182467.0,185600.0,182300.0,183267.0,181267.0,187933.0,194112.0,201978.0,201395.0,196750.0,193583.0,191733.0,196567.0,196900.0,195896.0,191479.0,190146.0,195083.0,202167.0,208833.0,208167.0,205500.0,200833.0,201667.0,201000.0,200667.0,201000.0,200802.0,203302.0,206052.0,214883.0,221550.0,223450.0,220150.0,218393.0,219376.0,221709.0,223967.0,221333.0,219667.0,220000.0,223333.0,228333.0,231207.0,234707.0,233438.0,233898.0,235398.0,236667.0,234833.0,233167.0,236500.0,243000.0,248375.0,251708.0
394425,47,"Buffalo, NY",Msa,NY,112333.0,117667.0,119333.0,120667.0,120000.0,116167.0,115500.0,113833.0,110999.0,105999.0,103313.0,106313.0,109813.0,114817.0,118237.0,122237.0,122587.0,120167.0,116217.0,115883.0,115883.0,119667.0,118500.0,115833.0,115167.0,116333.0,121650.0,124950.0,127617.0,130217.0,130250.0,128483.0,124900.0,124900.0,122667.0,119500.0,116167.0,118000.0,123500.0,127167.0,129900.0,130900.0,127680.0,124113.0,120947.0,118173.0,115507.0,115840.0,116500.0,121667.0,125833.0,131473.0,132640.0,130607.0,128150.0,128150.0,126517.0,125833.0,122000.0,121000.0,120500.0,124333.0,129202.0,135285.0,139035.0,138500.0,134660.0,129660.0,126343.0,124433.0,122683.0,122633.0,123133.0,126133.0,128500.0,132183.0,137183.0,138150.0,136633.0,130300.0,128000.0,125500.0,124477.0,122143.0,126877.0,127900.0,134233.0,136083.0,141417.0,140917.0,137667.0,133667.0,130817.0,132150.0,132117.0,131925.0,129758.0,129792.0,136667.0,142833.0,149167.0,147167.0,145667.0,141667.0,140300.0,137300.0,134133.0,132367.0,133867.0,140367.0,147167.0,152300.0,155300.0,156300.0,154333.0,151167.0,147185.0,145518.0,142852.0,142199.0,142499.0,146332.0,150133.0,159167.0,164167.0,166667.0,161900.0,158900.0,155400.0,152017.0,149350.0,148517.0,151000.0,156150.0,164483.0,171150.0,176000.0,174333.0,172633.0,166633.0,164733.0,161433.0,159767.0,158963.0,163796.0,172130.0,174833.0,180000.0,183860.0,190527.0,190527.0,188667.0,187833.0,184500.0,180000.0,176008.0,179341.0,190174.0,201667.0
395012,48,"Raleigh, NC",Msa,NC,199500.0,203833.0,208833.0,216333.0,216333.0,208667.0,206167.0,200833.0,202667.0,198833.0,198833.0,199000.0,195667.0,194333.0,189333.0,193667.0,193750.0,191083.0,188417.0,186667.0,191000.0,194417.0,189417.0,187750.0,187000.0,194000.0,203000.0,206000.0,208333.0,205667.0,203333.0,205833.0,203750.0,202083.0,196917.0,193417.0,192083.0,195583.0,201500.0,205917.0,203417.0,197517.0,195600.0,197933.0,201167.0,195000.0,189833.0,188417.0,197083.0,203917.0,208500.0,208167.0,206167.0,202000.0,201000.0,206333.0,209667.0,208833.0,198933.0,198933.0,200433.0,210083.0,211417.0,216083.0,216333.0,214333.0,216000.0,213500.0,219667.0,216167.0,217000.0,214167.0,216667.0,221250.0,224917.0,228250.0,227000.0,225167.0,223500.0,224083.0,223250.0,219750.0,218333.0,223667.0,228000.0,233833.0,239167.0,242667.0,242667.0,237667.0,237667.0,238667.0,239667.0,235300.0,232300.0,231467.0,237167.0,242500.0,250333.0,252000.0,252500.0,249833.0,250833.0,251000.0,253333.0,255417.0,254750.0,255917.0,258833.0,266750.0,271250.0,272667.0,270583.0,267250.0,267500.0,269333.0,273700.0,272700.0,274283.0,273583.0,279583.0,282000.0,285667.0,286500.0,285500.0,284167.0,281667.0,283667.0,283500.0,285167.0,284500.0,287000.0,291000.0,294333.0,297000.0,298000.0,298000.0,298328.0,298328.0,301995.0,303167.0,303167.0,302500.0,305000.0,310333.0,312000.0,312000.0,312167.0,317167.0,320500.0,322667.0,321667.0,321540.0,318873.0,319873.0,325967.0,338633.0,350300.0,363000.0
394388,49,"Birmingham, AL",Msa,AL,151767.0,156767.0,160353.0,162720.0,159387.0,155750.0,149887.0,149303.0,149887.0,143417.0,140483.0,138983.0,144317.0,150333.0,155633.0,162133.0,163633.0,160500.0,158083.0,154083.0,156012.0,153762.0,152283.0,148355.0,151188.0,156500.0,161333.0,160000.0,159467.0,157467.0,159117.0,159133.0,159633.0,155983.0,151150.0,148817.0,149150.0,155633.0,161533.0,163867.0,163067.0,158150.0,157633.0,154063.0,155747.0,153597.0,155033.0,154850.0,161483.0,167767.0,177950.0,184950.0,184500.0,179400.0,173563.0,174030.0,175547.0,178083.0,177167.0,184050.0,187383.0,198300.0,202149.0,208889.0,207389.0,199407.0,195042.0,193175.0,196342.0,193133.0,191833.0,186500.0,188167.0,190833.0,197167.0,198333.0,198667.0,196721.0,191388.0,185638.0,183333.0,183500.0,182250.0,183167.0,186333.0,195333.0,198333.0,200000.0,193667.0,185667.0,178983.0,174700.0,173867.0,170550.0,168833.0,171333.0,179667.0,188167.0,194667.0,196150.0,192650.0,186817.0,181967.0,181800.0,179467.0,179467.0,174967.0,175283.0,180214.0,190100.0,197352.0,195788.0,193236.0,190000.0,188333.0,185667.0,184667.0,182167.0,181800.0,184217.0,190050.0,199050.0,205705.0,209397.0,204513.0,200442.0,196750.0,196667.0,196333.0,194633.0,193467.0,195433.0,203800.0,213300.0,219967.0,219967.0,218267.0,211133.0,209467.0,207833.0,210750.0,207050.0,208625.0,215208.0,225575.0,229467.0,229967.0,229967.0,229500.0,231633.0,231633.0,233533.0,228233.0,224900.0,225067.0,230383.0,240350.0,249917.0,254900.0
395053,50,"Salt Lake City, UT",Msa,UT,233150.0,235150.0,237150.0,238400.0,236733.0,233067.0,232067.0,231067.0,231067.0,230667.0,228650.0,229133.0,225967.0,225650.0,225754.0,224921.0,224921.0,221000.0,218333.0,213333.0,213333.0,213333.0,214300.0,210615.0,208948.0,206315.0,214667.0,220650.0,226850.0,222183.0,216867.0,210667.0,207000.0,202167.0,198500.0,193833.0,190833.0,191150.0,194150.0,199317.0,197667.0,192983.0,187567.0,185900.0,185917.0,184833.0,183167.0,181467.0,186633.0,193300.0,199528.0,199195.0,202530.0,202935.0,206268.0,206267.0,209803.0,210287.0,212770.0,214300.0,219150.0,225000.0,232667.0,238333.0,240000.0,237333.0,231333.0,226667.0,226667.0,226950.0,229933.0,230567.0,231283.0,235117.0,237817.0,243817.0,243167.0,242133.0,240844.0,239657.0,242357.0,244146.0,240500.0,238833.0,239000.0,249000.0,257817.0,261817.0,259400.0,257233.0,254800.0,256217.0,254567.0,253967.0,253572.0,255194.0,260227.0,265955.0,273333.0,279512.0,281178.0,277595.0,273083.0,271629.0,272845.0,276131.0,276586.0,281286.0,287817.0,297516.0,304516.0,304699.0,303333.0,300561.0,303561.0,306144.0,305583.0,302583.0,302333.0,311926.0,318426.0,327156.0,329230.0,333897.0,331250.0,327883.0,326717.0,327133.0,322833.0,321467.0,321032.0,325365.0,330065.0,339267.0,350350.0,355983.0,355050.0,353967.0,351667.0,352333.0,352333.0,354000.0,357333.0,362583.0,366617.0,369683.0,374767.0,382400.0,389500.0,392917.0,396217.0,397383.0,402133.0,402167.0,413150.0,423883.0,444032.0,459382.0,476816.0
395031,51,"Rochester, NY",Msa,NY,114000.0,118000.0,122000.0,124000.0,125667.0,123833.0,120967.0,118133.0,117800.0,116000.0,116500.0,117333.0,119667.0,119867.0,121500.0,124500.0,125967.0,124333.0,121633.0,119967.0,118300.0,116667.0,116000.0,117633.0,120300.0,124133.0,126333.0,128667.0,128983.0,129650.0,126317.0,123408.0,120325.0,120992.0,119417.0,118000.0,117333.0,121333.0,124300.0,127633.0,126300.0,127667.0,125333.0,126967.0,123967.0,122633.0,118167.0,118333.0,119417.0,122250.0,126058.0,129392.0,133375.0,134233.0,133483.0,129500.0,126000.0,124000.0,122000.0,124317.0,126283.0,129617.0,132283.0,137283.0,140917.0,138434.0,131800.0,127500.0,127333.0,125667.0,123417.0,122667.0,124300.0,127717.0,130967.0,135983.0,135467.0,134300.0,131817.0,133833.0,131500.0,128867.0,125533.0,124617.0,124717.0,127717.0,133100.0,139768.0,142101.0,139634.0,136000.0,134000.0,135000.0,131583.0,129500.0,126667.0,129833.0,132833.0,138667.0,143083.0,145383.0,143717.0,139750.0,138033.0,137617.0,137167.0,134833.0,133500.0,134083.0,139250.0,143500.0,148167.0,148833.0,146333.0,143333.0,137666.0,136666.0,134250.0,134417.0,135417.0,137833.0,145000.0,150000.0,155917.0,155583.0,152917.0,149250.0,146250.0,144373.0,141123.0,138790.0,138583.0,140583.0,146250.0,154333.0,161333.0,164233.0,160900.0,156233.0,152234.0,151734.0,152317.0,149417.0,151583.0,155377.0,161231.0,162898.0,166188.0,171833.0,175167.0,175833.0,174000.0,174000.0,169000.0,165000.0,161667.0,168333.0,178333.0,191417.0
394640,52,"Grand Rapids, MI",Msa,MI,128333.0,131333.0,133317.0,133983.0,135200.0,132539.0,130406.0,127189.0,125033.0,123167.0,120833.0,119500.0,118817.0,120150.0,120317.0,122833.0,121917.0,123917.0,123750.0,122967.0,120133.0,117133.0,117167.0,119667.0,120667.0,122000.0,122300.0,123300.0,121933.0,122533.0,123533.0,121900.0,119817.0,119650.0,121317.0,119800.0,117967.0,120300.0,122000.0,125167.0,124167.0,124133.0,120535.0,117868.0,119535.0,118800.0,117467.0,115000.0,116500.0,120543.0,126043.0,128377.0,130667.0,129417.0,129750.0,127684.0,127583.0,124417.0,122800.0,121817.0,125650.0,131667.0,135965.0,138965.0,139715.0,139750.0,137417.0,133967.0,132300.0,129967.0,128333.0,126667.0,128917.0,134417.0,139083.0,144333.0,144667.0,146000.0,144500.0,142000.0,136000.0,133000.0,132000.0,135333.0,139533.0,145525.0,150425.0,152808.0,154483.0,153800.0,151883.0,148883.0,147100.0,146433.0,146100.0,145333.0,148333.0,154333.0,161067.0,164717.0,165717.0,165317.0,165167.0,164833.0,163500.0,160000.0,159633.0,162700.0,169700.0,175067.0,179000.0,180300.0,180800.0,180250.0,177617.0,176850.0,174067.0,175067.0,173000.0,177667.0,181667.0,190667.0,194000.0,196667.0,196667.0,196667.0,195000.0,191167.0,188500.0,187500.0,188000.0,190667.0,197667.0,206000.0,212333.0,214033.0,214367.0,212200.0,211500.0,207833.0,207983.0,204317.0,206817.0,213333.0,220667.0,223333.0,225333.0,232250.0,236083.0,238469.0,235886.0,235219.0,231667.0,226667.0,227000.0,233667.0,248667.0,260000.0,268333.0
395167,53,"Tucson, AZ",Msa,AZ,215494.0,215160.0,215333.0,215333.0,213381.0,205715.0,203381.0,198000.0,199000.0,198000.0,199667.0,197686.0,195853.0,194769.0,192083.0,188917.0,183333.0,181167.0,177752.0,175808.0,174641.0,178723.0,177333.0,175633.0,172878.0,172961.0,171328.0,172146.0,173696.0,175863.0,172133.0,173800.0,176633.0,174967.0,169580.0,162913.0,162580.0,161300.0,159633.0,155550.0,153917.0,150700.0,149783.0,148117.0,148000.0,146667.0,146690.0,149356.0,153015.0,154658.0,156658.0,158633.0,159800.0,161800.0,160167.0,162917.0,163250.0,165917.0,166628.0,167960.0,170277.0,170815.0,172483.0,172833.0,175483.0,174483.0,173483.0,174333.0,174042.0,175708.0,173042.0,175667.0,175333.0,177667.0,180333.0,185667.0,187317.0,186617.0,185588.0,180772.0,179138.0,176500.0,179430.0,181096.0,180763.0,181967.0,181050.0,184050.0,186383.0,187300.0,187633.0,186559.0,188193.0,186359.0,184967.0,182333.0,183667.0,185567.0,191641.0,194641.0,197574.0,193500.0,190323.0,188989.0,189489.0,190500.0,192733.0,196233.0,199900.0,203333.0,207333.0,209667.0,206333.0,207167.0,207833.0,212817.0,212483.0,209483.0,207833.0,206667.0,211750.0,213917.0,215583.0,216000.0,216500.0,217500.0,218000.0,221000.0,221667.0,224500.0,222167.0,223800.0,222633.0,227633.0,231000.0,235187.0,233520.0,233437.0,233250.0,233010.0,234760.0,233427.0,237000.0,237800.0,240800.0,240767.0,241800.0,247233.0,252600.0,258100.0,261000.0,264000.0,265317.0,267975.0,272975.0,282658.0,291000.0,300333.0,308000.0
753924,54,"Urban Honolulu, HI",Msa,HI,569333.0,585233.0,568567.0,570233.0,566667.0,564667.0,552667.0,544333.0,556967.0,543133.0,534800.0,520833.0,538333.0,538333.0,538333.0,534066.0,534066.0,537828.0,530428.0,531466.0,521004.0,531671.0,535633.0,542167.0,536500.0,538167.0,538333.0,548333.0,567056.0,582856.0,575356.0,551300.0,535167.0,536000.0,543000.0,541667.0,547083.0,548750.0,543750.0,546667.0,540000.0,543112.0,527752.0,530874.0,532003.0,546030.0,552904.0,563497.0,551497.0,557200.0,552367.0,567367.0,553333.0,563167.0,561667.0,573330.0,563497.0,558330.0,543000.0,553000.0,565650.0,565152.0,573486.0,560336.0,589667.0,585500.0,596000.0,582833.0,585167.0,588667.0,606667.0,599750.0,585186.0,579241.0,589991.0,612722.0,608498.0,615542.0,617209.0,627878.0,622500.0,625833.0,619500.0,622500.0,602167.0,597000.0,582000.0,587333.0,589667.0,596333.0,600667.0,602667.0,596167.0,601833.0,595167.0,601667.0,603042.0,608042.0,616375.0,620894.0,625894.0,622061.0,624500.0,634500.0,642000.0,635167.0,622833.0,616833.0,610733.0,629733.0,652067.0,669833.0,667833.0,659500.0,663889.0,667723.0,671056.0,670333.0,670500.0,663833.0,656000.0,657000.0,666333.0,677333.0,682698.0,682363.0,690363.0,683665.0,681333.0,678317.0,672131.0,677131.0,671981.0,675583.0,672250.0,680750.0,691667.0,691667.0,681667.0,677000.0,680667.0,680333.0,685000.0,701667.0,720333.0,726333.0,715000.0,716667.0,727333.0,752333.0,767333.0,779500.0,783833.0,785500.0,788333.0,805500.0,813833.0,840167.0,851667.0
395169,55,"Tulsa, OK",Msa,OK,123000.0,126667.0,129280.0,132113.0,133780.0,131250.0,130750.0,128083.0,128667.0,126333.0,127167.0,128167.0,128000.0,128833.0,129833.0,132000.0,131333.0,129667.0,128333.0,127583.0,125833.0,125667.0,123333.0,124417.0,126417.0,128500.0,132000.0,134500.0,137317.0,136650.0,133317.0,133306.0,133456.0,132789.0,129317.0,126000.0,124667.0,123000.0,126667.0,129333.0,136000.0,135667.0,136333.0,133778.0,134611.0,131444.0,129000.0,126167.0,128667.0,134667.0,137667.0,140000.0,140167.0,140083.0,139583.0,138417.0,140417.0,141750.0,138800.0,138883.0,140133.0,143861.0,146528.0,148444.0,149667.0,149000.0,145667.0,144000.0,143967.0,142467.0,141217.0,139250.0,142033.0,145617.0,147950.0,152167.0,154000.0,151500.0,149000.0,148333.0,151500.0,149000.0,147667.0,145667.0,149833.0,151667.0,156000.0,156333.0,155667.0,153750.0,151417.0,151083.0,148000.0,145167.0,143500.0,144500.0,146333.0,150583.0,153500.0,159833.0,159583.0,160000.0,155000.0,154804.0,154471.0,156138.0,155333.0,154667.0,155333.0,159000.0,161882.0,166216.0,165882.0,165000.0,162333.0,162667.0,162833.0,162200.0,161033.0,161533.0,163167.0,165667.0,167749.0,168305.0,168805.0,168222.0,168333.0,168167.0,166167.0,165167.0,162000.0,163833.0,166500.0,173000.0,178667.0,181833.0,180167.0,176833.0,174567.0,175224.0,177467.0,179501.0,182010.0,183434.0,185167.0,187000.0,190333.0,196250.0,201417.0,206417.0,206833.0,205833.0,205500.0,203417.0,203583.0,204750.0,210167.0,214667.0,219833.0
394619,56,"Fresno, CA",Msa,CA,254250.0,250583.0,251000.0,243083.0,236750.0,229667.0,226333.0,222208.0,217708.0,204708.0,199500.0,195333.0,198667.0,197167.0,196500.0,196250.0,198750.0,199833.0,202167.0,202500.0,197000.0,189417.0,182417.0,185667.0,182333.0,184500.0,180500.0,181667.0,180833.0,182000.0,183000.0,178333.0,178250.0,169250.0,167917.0,161333.0,166750.0,164750.0,166417.0,166750.0,169917.0,170583.0,167150.0,165650.0,165983.0,166000.0,164333.0,161833.0,165500.0,169000.0,169917.0,170250.0,171083.0,173333.0,174333.0,172750.0,174417.0,170417.0,175250.0,175250.0,185583.0,188000.0,194667.0,198667.0,204500.0,207833.0,205833.0,210500.0,212833.0,214833.0,211000.0,215333.0,218333.0,220167.0,215833.0,217327.0,219327.0,222161.0,224000.0,222667.0,221167.0,222583.0,223833.0,226083.0,225917.0,229167.0,231583.0,234333.0,236333.0,236000.0,233667.0,236333.0,236000.0,236917.0,231917.0,234250.0,236000.0,238667.0,240333.0,242667.0,245000.0,246667.0,248000.0,249667.0,248417.0,245417.0,242083.0,243333.0,246333.0,251083.0,255500.0,260833.0,265250.0,267500.0,267500.0,269417.0,271083.0,267750.0,269667.0,268000.0,271333.0,271000.0,274333.0,277667.0,278167.0,276500.0,277917.0,276750.0,277083.0,275667.0,276333.0,282667.0,284167.0,286500.0,283417.0,285985.0,285985.0,290735.0,292000.0,296083.0,295750.0,297083.0,296500.0,295833.0,296667.0,298167.0,304167.0,310500.0,314833.0,314833.0,317000.0,317667.0,319000.0,317667.0,326000.0,331333.0,338333.0,341667.0,350000.0
395238,57,"Worcester, MA",Msa,MA,245650.0,246650.0,243317.0,246667.0,246667.0,240000.0,232567.0,226233.0,224567.0,222833.0,217500.0,217083.0,216417.0,223083.0,221500.0,224000.0,223983.0,224317.0,221983.0,218667.0,219333.0,218000.0,215750.0,218083.0,222717.0,229967.0,238633.0,236667.0,237667.0,229333.0,232667.0,228333.0,224000.0,209333.0,205000.0,206000.0,213833.0,213167.0,218423.0,223590.0,226923.0,217333.0,211525.0,206525.0,202525.0,201667.0,195333.0,199750.0,197583.0,207050.0,214300.0,220467.0,221167.0,210667.0,206634.0,202134.0,206467.0,204217.0,208183.0,211767.0,217717.0,221083.0,230000.0,235500.0,240500.0,230833.0,228150.0,220483.0,220483.0,218300.0,218633.0,223967.0,224667.0,229000.0,234292.0,238208.0,241175.0,232550.0,228800.0,227167.0,227220.0,223053.0,219720.0,222000.0,227667.0,232633.0,241900.0,248383.0,250667.0,244733.0,241583.0,235717.0,234883.0,229967.0,227940.0,225107.0,228357.0,233333.0,243567.0,252733.0,260050.0,257467.0,254967.0,249733.0,251417.0,244917.0,246167.0,244567.0,252733.0,260033.0,269933.0,273933.0,277300.0,270667.0,270000.0,266667.0,267667.0,264333.0,258000.0,255333.0,256442.0,264775.0,281442.0,290333.0,293333.0,286667.0,278333.0,273667.0,268667.0,268667.0,265000.0,263667.0,267578.0,276078.0,287411.0,293825.0,298658.0,295325.0,293167.0,289833.0,291500.0,289000.0,284000.0,284000.0,291667.0,307167.0,313833.0,326833.0,331333.0,340125.0,334125.0,332692.0,327900.0,330900.0,323333.0,325967.0,330967.0,351633.0,366667.0
394415,58,"Stamford, CT",Msa,CT,476500.0,493833.0,510500.0,550333.0,558667.0,541400.0,497983.0,465483.0,437333.0,412083.0,397583.0,401333.0,408000.0,420833.0,437500.0,460833.0,473333.0,471667.0,450750.0,439083.0,425083.0,446000.0,440167.0,439167.0,425833.0,437333.0,464000.0,510333.0,538000.0,522167.0,469167.0,450833.0,444167.0,455833.0,438833.0,436333.0,439667.0,470000.0,512000.0,519500.0,517833.0,505500.0,463000.0,415500.0,372500.0,375833.0,378333.0,378333.0,389000.0,420333.0,458667.0,497333.0,497500.0,475333.0,432667.0,419500.0,425133.0,410800.0,399133.0,382333.0,413000.0,443000.0,479667.0,502000.0,502000.0,480333.0,439209.0,412542.0,408542.0,422667.0,418167.0,405500.0,410500.0,444167.0,485833.0,501600.0,504100.0,470767.0,440833.0,419167.0,430833.0,432000.0,424500.0,412833.0,437500.0,468333.0,492000.0,495333.0,482750.0,463250.0,448417.0,432500.0,430000.0,414000.0,417500.0,415833.0,420000.0,425000.0,438333.0,455000.0,461667.0,460333.0,443667.0,433667.0,421667.0,441667.0,444167.0,454167.0,460883.0,476717.0,493383.0,485000.0,478333.0,461667.0,443333.0,438333.0,441667.0,453500.0,465167.0,456833.0,463333.0,452083.0,473750.0,490417.0,506333.0,489633.0,452967.0,428300.0,423333.0,433333.0,430833.0,430458.0,425124.0,441624.0,458167.0,471833.0,474500.0,459333.0,438333.0,423333.0,424000.0,446667.0,445833.0,440833.0,438333.0,454167.0,482500.0,503333.0,534833.0,548250.0,559917.0,545083.0,548333.0,536667.0,556500.0,553133.0,578967.0,608800.0,642167.0
394312,59,"Albuquerque, NM",Msa,NM,186775.0,190275.0,194983.0,199483.0,196817.0,190500.0,185500.0,180333.0,179833.0,177000.0,179167.0,180333.0,180333.0,180317.0,179733.0,181367.0,180383.0,179133.0,175833.0,173667.0,171500.0,171333.0,170000.0,171333.0,172000.0,175000.0,176150.0,179983.0,181150.0,181667.0,179950.0,177617.0,177094.0,173894.0,172228.0,166750.0,165667.0,163633.0,164633.0,167958.0,167992.0,168325.0,165000.0,162833.0,160500.0,160500.0,161300.0,161633.0,163300.0,166667.0,170167.0,169500.0,167833.0,167667.0,166745.0,165745.0,164662.0,161917.0,161250.0,163815.0,166148.0,169482.0,167967.0,172300.0,175967.0,178000.0,174121.0,169621.0,170621.0,171833.0,172333.0,168413.0,168746.0,173079.0,175833.0,181167.0,181167.0,180321.0,176654.0,174321.0,175333.0,173000.0,170000.0,169333.0,172000.0,176667.0,182058.0,183641.0,185975.0,182583.0,182333.0,180000.0,178333.0,176667.0,175000.0,177000.0,180092.0,184408.0,189075.0,190317.0,190333.0,189250.0,189733.0,187067.0,184817.0,183333.0,184667.0,185333.0,188233.0,192567.0,196233.0,198167.0,198833.0,199467.0,197967.0,198300.0,194000.0,190667.0,188333.0,190675.0,197675.0,201675.0,205667.0,206667.0,207833.0,204533.0,200533.0,198533.0,201833.0,202833.0,202667.0,203000.0,208125.0,216158.0,223825.0,228033.0,227667.0,224750.0,224250.0,223567.0,224783.0,222783.0,223467.0,226833.0,231417.0,231417.0,233083.0,238333.0,248667.0,252000.0,254000.0,252000.0,254877.0,254543.0,258043.0,260500.0,267167.0,273650.0,284550.0
394308,60,"Albany, NY",Msa,NY,170500.0,174333.0,175000.0,179083.0,183250.0,186750.0,182167.0,177583.0,175083.0,173167.0,169083.0,167417.0,168600.0,173433.0,175850.0,176750.0,176050.0,177633.0,175800.0,173250.0,168833.0,165500.0,167000.0,169083.0,172383.0,173300.0,176300.0,178285.0,180118.0,184058.0,185440.0,186940.0,179667.0,176333.0,172467.0,169967.0,169717.0,170250.0,173083.0,177475.0,178195.0,176778.0,174970.0,171917.0,173000.0,169000.0,168750.0,168250.0,169250.0,171833.0,175333.0,182633.0,185967.0,186633.0,181667.0,181333.0,180333.0,176060.0,173060.0,172393.0,175417.0,174750.0,176417.0,182167.0,188167.0,187333.0,182833.0,176667.0,172500.0,175083.0,176583.0,178250.0,175633.0,174967.0,176967.0,182000.0,187333.0,187750.0,181833.0,178167.0,179083.0,179458.0,176125.0,173792.0,176000.0,182667.0,183000.0,184817.0,183150.0,185067.0,182583.0,180900.0,177650.0,176317.0,173000.0,173000.0,173817.0,180483.0,185108.0,189503.0,189736.0,186778.0,185567.0,183457.0,184790.0,181707.0,178583.0,175583.0,177633.0,178633.0,184133.0,188167.0,194171.0,192255.0,188921.0,185917.0,184917.0,181667.0,179333.0,181733.0,189983.0,194150.0,197667.0,198333.0,202500.0,199667.0,195633.0,193967.0,190967.0,191833.0,188500.0,192160.0,190527.0,191360.0,196367.0,204667.0,208833.0,207500.0,202000.0,199000.0,198750.0,200083.0,200417.0,199000.0,201500.0,208267.0,211583.0,212942.0,213842.0,220108.0,224583.0,223667.0,222417.0,218667.0,216217.0,213717.0,216042.0,222742.0,231908.0
