"cell_value","geo_level_code","data_type_code","time"
27790,"MW","TOTAL","2002-Q4"
24617,"MW","OCC","2002-Q4"
18049,"MW","OWNOCC","2002-Q4"
3173,"MW","VACANT","2002-Q4"
2273,"MW","YRVAC","2002-Q4"
900,"MW","SEASON","2002-Q4"
752,"MW","RENT","2002-Q4"
342,"MW","SALE","2002-Q4"
200,"MW","RNTSLD","2002-Q4"
979,"MW","OFFMAR","2002-Q4"
207,"MW","OCCUSE","2002-Q4"
183,"MW","URE","2002-Q4"
590,"MW","OTH","2002-Q4"
22593,"NE","TOTAL","2002-Q4"
20165,"NE","OCC","2002-Q4"
13076,"NE","OWNOCC","2002-Q4"
7089,"NE","RNTOCC","2002-Q4"
2428,"NE","VACANT","2002-Q4"
1626,"NE","YRVAC","2002-Q4"
802,"NE","SEASON","2002-Q4"
424,"NE","RENT","2002-Q4"
126,"NE","SALE","2002-Q4"
153,"NE","RNTSLD","2002-Q4"
922,"NE","OFFMAR","2002-Q4"
285,"NE","OCCUSE","2002-Q4"
218,"NE","URE","2002-Q4"
419,"NE","OTH","2002-Q4"
44458,"SO","TOTAL","2002-Q4"
37925,"SO","OCC","2002-Q4"
26645,"SO","OWNOCC","2002-Q4"
11280,"SO","RNTOCC","2002-Q4"
6533,"SO","VACANT","2002-Q4"
5286,"SO","YRVAC","2002-Q4"
1247,"SO","SEASON","2002-Q4"
1652,"SO","RENT","2002-Q4"
515,"SO","SALE","2002-Q4"
323,"SO","RNTSLD","2002-Q4"
2796,"SO","OFFMAR","2002-Q4"
1068,"SO","OCCUSE","2002-Q4"
461,"SO","URE","2002-Q4"
1267,"SO","OTH","2002-Q4"
72187,"US","OWNOCC","2002-Q4"
1952,"US","OCCUSE","2002-Q4"
989,"US","URE","2002-Q4"
33572,"US","RNTOCC","2002-Q4"
11035,"US","YRVAC","2002-Q4"
1249,"US","SALE","2002-Q4"
2546,"US","OTH","2002-Q4"
105759,"US","OCC","2002-Q4"
120350,"US","TOTAL","2002-Q4"
5486,"US","OFFMAR","2002-Q4"
14591,"US","VACANT","2002-Q4"
3479,"US","RENT","2002-Q4"
821,"US","RNTSLD","2002-Q4"
3556,"US","SEASON","2002-Q4"
25509,"WE","TOTAL","2002-Q4"
23052,"WE","OCC","2002-Q4"
14416,"WE","OWNOCC","2002-Q4"
8635,"WE","RNTOCC","2002-Q4"
2457,"WE","VACANT","2002-Q4"
1851,"WE","YRVAC","2002-Q4"
606,"WE","SEASON","2002-Q4"
651,"WE","RENT","2002-Q4"
266,"WE","SALE","2002-Q4"
145,"WE","RNTSLD","2002-Q4"
790,"WE","OFFMAR","2002-Q4"
392,"WE","OCCUSE","2002-Q4"
128,"WE","URE","2002-Q4"
270,"WE","OTH","2002-Q4"
27873,"MW","TOTAL","2003-Q1"
316,"MW","SALE","2003-Q1"
580,"MW","OTH","2003-Q1"
24592,"MW","OCC","2003-Q1"
1039,"MW","OFFMAR","2003-Q1"
3282,"MW","VACANT","2003-Q1"
766,"MW","RENT","2003-Q1"
210,"MW","RNTSLD","2003-Q1"
951,"MW","SEASON","2003-Q1"
204,"MW","OCCUSE","2003-Q1"
17936,"MW","OWNOCC","2003-Q1"
255,"MW","URE","2003-Q1"
6656,"MW","RNTOCC","2003-Q1"
2330,"MW","YRVAC","2003-Q1"
20137,"NE","OCC","2003-Q1"
22635,"NE","TOTAL","2003-Q1"
942,"NE","OFFMAR","2003-Q1"
2498,"NE","VACANT","2003-Q1"
468,"NE","RENT","2003-Q1"
150,"NE","RNTSLD","2003-Q1"
794,"NE","SEASON","2003-Q1"
12921,"NE","OWNOCC","2003-Q1"
333,"NE","OCCUSE","2003-Q1"
207,"NE","URE","2003-Q1"
7216,"NE","RNTOCC","2003-Q1"
1705,"NE","YRVAC","2003-Q1"
144,"NE","SALE","2003-Q1"
402,"NE","OTH","2003-Q1"
5378,"SO","YRVAC","2003-Q1"
11463,"SO","RNTOCC","2003-Q1"
544,"SO","SALE","2003-Q1"
1248,"SO","OTH","2003-Q1"
44661,"SO","TOTAL","2003-Q1"
38101,"SO","OCC","2003-Q1"
2863,"SO","OFFMAR","2003-Q1"
6560,"SO","VACANT","2003-Q1"
1651,"SO","RENT","2003-Q1"
319,"SO","RNTSLD","2003-Q1"
1182,"SO","SEASON","2003-Q1"
1088,"SO","OCCUSE","2003-Q1"
26638,"SO","OWNOCC","2003-Q1"
527,"SO","URE","2003-Q1"
14908,"US","VACANT","2003-Q1"
3568,"US","RENT","2003-Q1"
830,"US","RNTSLD","2003-Q1"
3538,"US","SEASON","2003-Q1"
71967,"US","OWNOCC","2003-Q1"
2002,"US","OCCUSE","2003-Q1"
1150,"US","URE","2003-Q1"
33917,"US","RNTOCC","2003-Q1"
11370,"US","YRVAC","2003-Q1"
1248,"US","SALE","2003-Q1"
2572,"US","OTH","2003-Q1"
105884,"US","OCC","2003-Q1"
120792,"US","TOTAL","2003-Q1"
5724,"US","OFFMAR","2003-Q1"
161,"WE","URE","2003-Q1"
14471,"WE","OWNOCC","2003-Q1"
8583,"WE","RNTOCC","2003-Q1"
1957,"WE","YRVAC","2003-Q1"
243,"WE","SALE","2003-Q1"
342,"WE","OTH","2003-Q1"
23054,"WE","OCC","2003-Q1"
25622,"WE","TOTAL","2003-Q1"
881,"WE","OFFMAR","2003-Q1"
2568,"WE","VACANT","2003-Q1"
684,"WE","RENT","2003-Q1"
150,"WE","RNTSLD","2003-Q1"
611,"WE","SEASON","2003-Q1"
378,"WE","OCCUSE","2003-Q1"
648,"MW","OTH","2003-Q2"
24618,"MW","OCC","2003-Q2"
27960,"MW","TOTAL","2003-Q2"
1045,"MW","OFFMAR","2003-Q2"
3342,"MW","VACANT","2003-Q2"
811,"MW","RENT","2003-Q2"
241,"MW","RNTSLD","2003-Q2"
941,"MW","SEASON","2003-Q2"
189,"MW","OCCUSE","2003-Q2"
17923,"MW","OWNOCC","2003-Q2"
209,"MW","URE","2003-Q2"
6695,"MW","RNTOCC","2003-Q2"
2402,"MW","YRVAC","2003-Q2"
304,"MW","SALE","2003-Q2"
918,"NE","OFFMAR","2003-Q2"
22677,"NE","TOTAL","2003-Q2"
2541,"NE","VACANT","2003-Q2"
531,"NE","RENT","2003-Q2"
183,"NE","RNTSLD","2003-Q2"
740,"NE","SEASON","2003-Q2"
12922,"NE","OWNOCC","2003-Q2"
332,"NE","OCCUSE","2003-Q2"
156,"NE","URE","2003-Q2"
7214,"NE","RNTOCC","2003-Q2"
1801,"NE","YRVAC","2003-Q2"
170,"NE","SALE","2003-Q2"
431,"NE","OTH","2003-Q2"
20136,"NE","OCC","2003-Q2"
566,"SO","SALE","2003-Q2"
1350,"SO","OTH","2003-Q2"
44862,"SO","TOTAL","2003-Q2"
38078,"SO","OCC","2003-Q2"
2911,"SO","OFFMAR","2003-Q2"
6784,"SO","VACANT","2003-Q2"
1634,"SO","RENT","2003-Q2"
411,"SO","RNTSLD","2003-Q2"
1128,"SO","OCCUSE","2003-Q2"
1263,"SO","SEASON","2003-Q2"
26603,"SO","OWNOCC","2003-Q2"
432,"SO","URE","2003-Q2"
5521,"SO","YRVAC","2003-Q2"
11474,"SO","RNTOCC","2003-Q2"
15244,"US","VACANT","2003-Q2"
3646,"US","RENT","2003-Q2"
1000,"US","RNTSLD","2003-Q2"
3581,"US","SEASON","2003-Q2"
72088,"US","OWNOCC","2003-Q2"
935,"US","URE","2003-Q2"
2060,"US","OCCUSE","2003-Q2"
33901,"US","RNTOCC","2003-Q2"
11663,"US","YRVAC","2003-Q2"
1256,"US","SALE","2003-Q2"
2766,"US","OTH","2003-Q2"
105989,"US","OCC","2003-Q2"
121233,"US","TOTAL","2003-Q2"
5762,"US","OFFMAR","2003-Q2"
8518,"WE","RNTOCC","2003-Q2"
1939,"WE","YRVAC","2003-Q2"
217,"WE","SALE","2003-Q2"
337,"WE","OTH","2003-Q2"
23157,"WE","OCC","2003-Q2"
25734,"WE","TOTAL","2003-Q2"
887,"WE","OFFMAR","2003-Q2"
2576,"WE","VACANT","2003-Q2"
670,"WE","RENT","2003-Q2"
165,"WE","RNTSLD","2003-Q2"
638,"WE","SEASON","2003-Q2"
411,"WE","OCCUSE","2003-Q2"
139,"WE","URE","2003-Q2"
14639,"WE","OWNOCC","2003-Q2"
3292,"MW","VACANT","2003-Q3"
24753,"MW","OCC","2003-Q3"
28045,"MW","TOTAL","2003-Q3"
953,"MW","OFFMAR","2003-Q3"
830,"MW","RENT","2003-Q3"
253,"MW","RNTSLD","2003-Q3"
921,"MW","SEASON","2003-Q3"
186,"MW","OCCUSE","2003-Q3"
18198,"MW","OWNOCC","2003-Q3"
176,"MW","URE","2003-Q3"
6555,"MW","RNTOCC","2003-Q3"
2371,"MW","YRVAC","2003-Q3"
334,"MW","SALE","2003-Q3"
592,"MW","OTH","2003-Q3"
2585,"NE","VACANT","2003-Q3"
510,"NE","RENT","2003-Q3"
212,"NE","RNTSLD","2003-Q3"
788,"NE","SEASON","2003-Q3"
12972,"NE","OWNOCC","2003-Q3"
289,"NE","OCCUSE","2003-Q3"
174,"NE","URE","2003-Q3"
7160,"NE","RNTOCC","2003-Q3"
1797,"NE","YRVAC","2003-Q3"
192,"NE","SALE","2003-Q3"
421,"NE","OTH","2003-Q3"
20132,"NE","OCC","2003-Q3"
22717,"NE","TOTAL","2003-Q3"
883,"NE","OFFMAR","2003-Q3"
633,"SO","SALE","2003-Q3"
1323,"SO","OTH","2003-Q3"
45068,"SO","TOTAL","2003-Q3"
38141,"SO","OCC","2003-Q3"
2882,"SO","OFFMAR","2003-Q3"
6926,"SO","VACANT","2003-Q3"
1654,"SO","RENT","2003-Q3"
410,"SO","RNTSLD","2003-Q3"
1347,"SO","SEASON","2003-Q3"
1088,"SO","OCCUSE","2003-Q3"
26692,"SO","OWNOCC","2003-Q3"
471,"SO","URE","2003-Q3"
5579,"SO","YRVAC","2003-Q3"
11450,"SO","RNTOCC","2003-Q3"
3732,"US","RENT","2003-Q3"
1078,"US","RNTSLD","2003-Q3"
3755,"US","SEASON","2003-Q3"
72565,"US","OWNOCC","2003-Q3"
1963,"US","OCCUSE","2003-Q3"
955,"US","URE","2003-Q3"
33503,"US","RNTOCC","2003-Q3"
11859,"US","YRVAC","2003-Q3"
1419,"US","SALE","2003-Q3"
2713,"US","OTH","2003-Q3"
106068,"US","OCC","2003-Q3"
121682,"US","TOTAL","2003-Q3"
5631,"US","OFFMAR","2003-Q3"
15614,"US","VACANT","2003-Q3"
8337,"WE","RNTOCC","2003-Q3"
2113,"WE","YRVAC","2003-Q3"
259,"WE","SALE","2003-Q3"
378,"WE","OTH","2003-Q3"
23042,"WE","OCC","2003-Q3"
25853,"WE","TOTAL","2003-Q3"
912,"WE","OFFMAR","2003-Q3"
2811,"WE","VACANT","2003-Q3"
739,"WE","RENT","2003-Q3"
203,"WE","RNTSLD","2003-Q3"
699,"WE","SEASON","2003-Q3"
400,"WE","OCCUSE","2003-Q3"
134,"WE","URE","2003-Q3"
14704,"WE","OWNOCC","2003-Q3"
28131,"MW","TOTAL","2003-Q4"
24721,"MW","OCC","2003-Q4"
18162,"MW","OWNOCC","2003-Q4"
6559,"MW","RNTOCC","2003-Q4"
3410,"MW","VACANT","2003-Q4"
2450,"MW","YRVAC","2003-Q4"
960,"MW","SEASON","2003-Q4"
852,"MW","RENT","2003-Q4"
325,"MW","SALE","2003-Q4"
240,"MW","RNTSLD","2003-Q4"
1033,"MW","OFFMAR","2003-Q4"
178,"MW","OCCUSE","2003-Q4"
193,"MW","URE","2003-Q4"
662,"MW","OTH","2003-Q4"
22761,"NE","TOTAL","2003-Q4"
20143,"NE","OCC","2003-Q4"
13033,"NE","OWNOCC","2003-Q4"
7111,"NE","RNTOCC","2003-Q4"
2618,"NE","VACANT","2003-Q4"
1813,"NE","YRVAC","2003-Q4"
805,"NE","SEASON","2003-Q4"
531,"NE","RENT","2003-Q4"
143,"NE","SALE","2003-Q4"
163,"NE","RNTSLD","2003-Q4"
976,"NE","OFFMAR","2003-Q4"
309,"NE","OCCUSE","2003-Q4"
206,"NE","URE","2003-Q4"
461,"NE","OTH","2003-Q4"
45286,"SO","TOTAL","2003-Q4"
38508,"SO","OCC","2003-Q4"
27130,"SO","OWNOCC","2003-Q4"
11378,"SO","RNTOCC","2003-Q4"
6778,"SO","VACANT","2003-Q4"
5551,"SO","YRVAC","2003-Q4"
1227,"SO","SEASON","2003-Q4"
1712,"SO","RENT","2003-Q4"
623,"SO","SALE","2003-Q4"
396,"SO","RNTSLD","2003-Q4"
2820,"SO","OFFMAR","2003-Q4"
1101,"SO","OCCUSE","2003-Q4"
409,"SO","URE","2003-Q4"
1310,"SO","OTH","2003-Q4"
1019,"US","RNTSLD","2003-Q4"
3773,"US","SEASON","2003-Q4"
73091,"US","OWNOCC","2003-Q4"
1977,"US","OCCUSE","2003-Q4"
957,"US","URE","2003-Q4"
33414,"US","RNTOCC","2003-Q4"
11882,"US","YRVAC","2003-Q4"
1339,"US","SALE","2003-Q4"
2756,"US","OTH","2003-Q4"
106505,"US","OCC","2003-Q4"
122159,"US","TOTAL","2003-Q4"
5690,"US","OFFMAR","2003-Q4"
15654,"US","VACANT","2003-Q4"
3833,"US","RENT","2003-Q4"
25981,"WE","TOTAL","2003-Q4"
23133,"WE","OCC","2003-Q4"
14767,"WE","OWNOCC","2003-Q4"
8366,"WE","RNTOCC","2003-Q4"
2848,"WE","VACANT","2003-Q4"
2068,"WE","YRVAC","2003-Q4"
780,"WE","SEASON","2003-Q4"
738,"WE","RENT","2003-Q4"
249,"WE","SALE","2003-Q4"
220,"WE","RNTSLD","2003-Q4"
861,"WE","OFFMAR","2003-Q4"
390,"WE","OCCUSE","2003-Q4"
148,"WE","URE","2003-Q4"
323,"WE","OTH","2003-Q4"
2651,"MW","YRVAC","2004-Q1"
225,"MW","URE","2004-Q1"
18182,"MW","OWNOCC","2004-Q1"
6541,"MW","RNTOCC","2004-Q1"
392,"MW","SALE","2004-Q1"
691,"MW","OTH","2004-Q1"
24723,"MW","OCC","2004-Q1"
1119,"MW","OFFMAR","2004-Q1"
28220,"MW","TOTAL","2004-Q1"
3497,"MW","VACANT","2004-Q1"
929,"MW","RENT","2004-Q1"
210,"MW","RNTSLD","2004-Q1"
846,"MW","SEASON","2004-Q1"
203,"MW","OCCUSE","2004-Q1"
7001,"NE","RNTOCC","2004-Q1"
1849,"NE","YRVAC","2004-Q1"
125,"NE","SALE","2004-Q1"
454,"NE","OTH","2004-Q1"
20073,"NE","OCC","2004-Q1"
22802,"NE","TOTAL","2004-Q1"
967,"NE","OFFMAR","2004-Q1"
2729,"NE","VACANT","2004-Q1"
605,"NE","RENT","2004-Q1"
152,"NE","RNTSLD","2004-Q1"
880,"NE","SEASON","2004-Q1"
13072,"NE","OWNOCC","2004-Q1"
314,"NE","OCCUSE","2004-Q1"
200,"NE","URE","2004-Q1"
27140,"SO","OWNOCC","2004-Q1"
448,"SO","URE","2004-Q1"
5680,"SO","YRVAC","2004-Q1"
11451,"SO","RNTOCC","2004-Q1"
568,"SO","SALE","2004-Q1"
45502,"SO","TOTAL","2004-Q1"
1386,"SO","OTH","2004-Q1"
38591,"SO","OCC","2004-Q1"
2999,"SO","OFFMAR","2004-Q1"
6911,"SO","VACANT","2004-Q1"
1702,"SO","RENT","2004-Q1"
411,"SO","RNTSLD","2004-Q1"
1231,"SO","SEASON","2004-Q1"
1165,"SO","OCCUSE","2004-Q1"
1283,"US","SALE","2004-Q1"
2920,"US","OTH","2004-Q1"
106738,"US","OCC","2004-Q1"
122632,"US","TOTAL","2004-Q1"
6006,"US","OFFMAR","2004-Q1"
15895,"US","VACANT","2004-Q1"
3936,"US","RENT","2004-Q1"
942,"US","RNTSLD","2004-Q1"
3727,"US","SEASON","2004-Q1"
73258,"US","OWNOCC","2004-Q1"
2049,"US","OCCUSE","2004-Q1"
1037,"US","URE","2004-Q1"
33479,"US","RNTOCC","2004-Q1"
12168,"US","YRVAC","2004-Q1"
770,"WE","SEASON","2004-Q1"
367,"WE","OCCUSE","2004-Q1"
164,"WE","URE","2004-Q1"
14864,"WE","OWNOCC","2004-Q1"
8486,"WE","RNTOCC","2004-Q1"
1988,"WE","YRVAC","2004-Q1"
199,"WE","SALE","2004-Q1"
390,"WE","OTH","2004-Q1"
23350,"WE","OCC","2004-Q1"
26108,"WE","TOTAL","2004-Q1"
920,"WE","OFFMAR","2004-Q1"
2758,"WE","VACANT","2004-Q1"
700,"WE","RENT","2004-Q1"
169,"WE","RNTSLD","2004-Q1"
603,"MW","OTH","2004-Q2"
6444,"MW","RNTOCC","2004-Q2"
2449,"MW","YRVAC","2004-Q2"
328,"MW","SALE","2004-Q2"
24991,"MW","OCC","2004-Q2"
28305,"MW","TOTAL","2004-Q2"
998,"MW","OFFMAR","2004-Q2"
3314,"MW","VACANT","2004-Q2"
874,"MW","RENT","2004-Q2"
249,"MW","RNTSLD","2004-Q2"
864,"MW","SEASON","2004-Q2"
182,"MW","OCCUSE","2004-Q2"
213,"MW","URE","2004-Q2"
18547,"MW","OWNOCC","2004-Q2"
1815,"NE","YRVAC","2004-Q2"
148,"NE","SALE","2004-Q2"
450,"NE","OTH","2004-Q2"
20006,"NE","OCC","2004-Q2"
22845,"NE","TOTAL","2004-Q2"
949,"NE","OFFMAR","2004-Q2"
2839,"NE","VACANT","2004-Q2"
527,"NE","RENT","2004-Q2"
191,"NE","RNTSLD","2004-Q2"
1024,"NE","SEASON","2004-Q2"
13091,"NE","OWNOCC","2004-Q2"
209,"NE","URE","2004-Q2"
290,"NE","OCCUSE","2004-Q2"
6915,"NE","RNTOCC","2004-Q2"
27352,"SO","OWNOCC","2004-Q2"
484,"SO","URE","2004-Q2"
5762,"SO","YRVAC","2004-Q2"
11220,"SO","RNTOCC","2004-Q2"
576,"SO","SALE","2004-Q2"
1468,"SO","OTH","2004-Q2"
45715,"SO","TOTAL","2004-Q2"
38572,"SO","OCC","2004-Q2"
3059,"SO","OFFMAR","2004-Q2"
7143,"SO","VACANT","2004-Q2"
1700,"SO","RENT","2004-Q2"
427,"SO","RNTSLD","2004-Q2"
1381,"SO","SEASON","2004-Q2"
1107,"SO","OCCUSE","2004-Q2"
2827,"US","OTH","2004-Q2"
107020,"US","OCC","2004-Q2"
123099,"US","TOTAL","2004-Q2"
5886,"US","OFFMAR","2004-Q2"
16079,"US","VACANT","2004-Q2"
3809,"US","RENT","2004-Q2"
1089,"US","RNTSLD","2004-Q2"
4024,"US","SEASON","2004-Q2"
74107,"US","OWNOCC","2004-Q2"
1983,"US","OCCUSE","2004-Q2"
1076,"US","URE","2004-Q2"
32913,"US","RNTOCC","2004-Q2"
12055,"US","YRVAC","2004-Q2"
1272,"US","SALE","2004-Q2"
754,"WE","SEASON","2004-Q2"
405,"WE","OCCUSE","2004-Q2"
169,"WE","URE","2004-Q2"
15117,"WE","OWNOCC","2004-Q2"
8334,"WE","RNTOCC","2004-Q2"
2029,"WE","YRVAC","2004-Q2"
219,"WE","SALE","2004-Q2"
306,"WE","OTH","2004-Q2"
26234,"WE","TOTAL","2004-Q2"
23451,"WE","OCC","2004-Q2"
880,"WE","OFFMAR","2004-Q2"
2783,"WE","VACANT","2004-Q2"
707,"WE","RENT","2004-Q2"
222,"WE","RNTSLD","2004-Q2"
28394,"MW","TOTAL","2004-Q3"
6536,"MW","RNTOCC","2004-Q3"
2547,"MW","YRVAC","2004-Q3"
396,"MW","SALE","2004-Q3"
571,"MW","OTH","2004-Q3"
24921,"MW","OCC","2004-Q3"
974,"MW","OFFMAR","2004-Q3"
3473,"MW","VACANT","2004-Q3"
939,"MW","RENT","2004-Q3"
239,"MW","RNTSLD","2004-Q3"
925,"MW","SEASON","2004-Q3"
183,"MW","OCCUSE","2004-Q3"
18385,"MW","OWNOCC","2004-Q3"
219,"MW","URE","2004-Q3"
164,"NE","SALE","2004-Q3"
440,"NE","OTH","2004-Q3"
20209,"NE","OCC","2004-Q3"
22887,"NE","TOTAL","2004-Q3"
905,"NE","OFFMAR","2004-Q3"
2678,"NE","VACANT","2004-Q3"
575,"NE","RENT","2004-Q3"
203,"NE","RNTSLD","2004-Q3"
830,"NE","SEASON","2004-Q3"
13014,"NE","OWNOCC","2004-Q3"
184,"NE","URE","2004-Q3"
281,"NE","OCCUSE","2004-Q3"
7195,"NE","RNTOCC","2004-Q3"
1847,"NE","YRVAC","2004-Q3"
27785,"SO","OWNOCC","2004-Q3"
482,"SO","URE","2004-Q3"
5544,"SO","YRVAC","2004-Q3"
11342,"SO","RNTOCC","2004-Q3"
555,"SO","SALE","2004-Q3"
1381,"SO","OTH","2004-Q3"
45942,"SO","TOTAL","2004-Q3"
39127,"SO","OCC","2004-Q3"
2958,"SO","OFFMAR","2004-Q3"
6815,"SO","VACANT","2004-Q3"
1620,"SO","RENT","2004-Q3"
411,"SO","RNTSLD","2004-Q3"
1271,"SO","SEASON","2004-Q3"
1095,"SO","OCCUSE","2004-Q3"
107932,"US","OCC","2004-Q3"
5739,"US","OFFMAR","2004-Q3"
123587,"US","TOTAL","2004-Q3"
15656,"US","VACANT","2004-Q3"
3836,"US","RENT","2004-Q3"
1058,"US","RNTSLD","2004-Q3"
3689,"US","SEASON","2004-Q3"
74503,"US","OWNOCC","2004-Q3"
1976,"US","OCCUSE","2004-Q3"
1037,"US","URE","2004-Q3"
33429,"US","RNTOCC","2004-Q3"
11966,"US","YRVAC","2004-Q3"
1333,"US","SALE","2004-Q3"
2725,"US","OTH","2004-Q3"
152,"WE","URE","2004-Q3"
15318,"WE","OWNOCC","2004-Q3"
8356,"WE","RNTOCC","2004-Q3"
2028,"WE","YRVAC","2004-Q3"
219,"WE","SALE","2004-Q3"
333,"WE","OTH","2004-Q3"
23674,"WE","OCC","2004-Q3"
26364,"WE","TOTAL","2004-Q3"
902,"WE","OFFMAR","2004-Q3"
2690,"WE","VACANT","2004-Q3"
702,"WE","RENT","2004-Q3"
206,"WE","RNTSLD","2004-Q3"
662,"WE","SEASON","2004-Q3"
417,"WE","OCCUSE","2004-Q3"
28476,"MW","TOTAL","2004-Q4"
25022,"MW","OCC","2004-Q4"
18450,"MW","OWNOCC","2004-Q4"
6571,"MW","RNTOCC","2004-Q4"
3454,"MW","VACANT","2004-Q4"
2715,"MW","YRVAC","2004-Q4"
739,"MW","SEASON","2004-Q4"
946,"MW","RENT","2004-Q4"
426,"MW","SALE","2004-Q4"
211,"MW","RNTSLD","2004-Q4"
1132,"MW","OFFMAR","2004-Q4"
235,"MW","OCCUSE","2004-Q4"
283,"MW","URE","2004-Q4"
614,"MW","OTH","2004-Q4"
440,"NE","OTH","2004-Q4"
22932,"NE","TOTAL","2004-Q4"
20294,"NE","OCC","2004-Q4"
13231,"NE","OWNOCC","2004-Q4"
7064,"NE","RNTOCC","2004-Q4"
2638,"NE","VACANT","2004-Q4"
1805,"NE","YRVAC","2004-Q4"
833,"NE","SEASON","2004-Q4"
524,"NE","RENT","2004-Q4"
155,"NE","SALE","2004-Q4"
160,"NE","RNTSLD","2004-Q4"
966,"NE","OFFMAR","2004-Q4"
271,"NE","OCCUSE","2004-Q4"
255,"NE","URE","2004-Q4"
46184,"SO","TOTAL","2004-Q4"
39681,"SO","OCC","2004-Q4"
28372,"SO","OWNOCC","2004-Q4"
11309,"SO","RNTOCC","2004-Q4"
6503,"SO","VACANT","2004-Q4"
5251,"SO","YRVAC","2004-Q4"
1252,"SO","SEASON","2004-Q4"
1634,"SO","RENT","2004-Q4"
572,"SO","SALE","2004-Q4"
352,"SO","RNTSLD","2004-Q4"
2694,"SO","OFFMAR","2004-Q4"
993,"SO","OCCUSE","2004-Q4"
458,"SO","URE","2004-Q4"
1243,"SO","OTH","2004-Q4"
124096,"US","TOTAL","2004-Q4"
5732,"US","OFFMAR","2004-Q4"
15361,"US","VACANT","2004-Q4"
3773,"US","RENT","2004-Q4"
910,"US","RNTSLD","2004-Q4"
3557,"US","SEASON","2004-Q4"
75233,"US","OWNOCC","2004-Q4"
1940,"US","OCCUSE","2004-Q4"
1163,"US","URE","2004-Q4"
33502,"US","RNTOCC","2004-Q4"
11804,"US","YRVAC","2004-Q4"
1389,"US","SALE","2004-Q4"
2629,"US","OTH","2004-Q4"
108735,"US","OCC","2004-Q4"
26504,"WE","TOTAL","2004-Q4"
23738,"WE","OCC","2004-Q4"
15180,"WE","OWNOCC","2004-Q4"
8558,"WE","RNTOCC","2004-Q4"
2767,"WE","VACANT","2004-Q4"
2033,"WE","YRVAC","2004-Q4"
733,"WE","SEASON","2004-Q4"
669,"WE","RENT","2004-Q4"
236,"WE","SALE","2004-Q4"
188,"WE","RNTSLD","2004-Q4"
940,"WE","OFFMAR","2004-Q4"
441,"WE","OCCUSE","2004-Q4"
167,"WE","URE","2004-Q4"
332,"WE","OTH","2004-Q4"
265,"MW","URE","2005-Q1"
18257,"MW","OWNOCC","2005-Q1"
6733,"MW","RNTOCC","2005-Q1"
2755,"MW","YRVAC","2005-Q1"
425,"MW","SALE","2005-Q1"
610,"MW","OTH","2005-Q1"
24990,"MW","OCC","2005-Q1"
28558,"MW","TOTAL","2005-Q1"
1148,"MW","OFFMAR","2005-Q1"
3569,"MW","VACANT","2005-Q1"
955,"MW","RENT","2005-Q1"
294,"NE","OCCUSE","2005-Q1"
226,"MW","RNTSLD","2005-Q1"
813,"MW","SEASON","2005-Q1"
272,"MW","OCCUSE","2005-Q1"
13197,"NE","OWNOCC","2005-Q1"
244,"NE","URE","2005-Q1"
6983,"NE","RNTOCC","2005-Q1"
1896,"NE","YRVAC","2005-Q1"
242,"NE","SALE","2005-Q1"
420,"NE","OTH","2005-Q1"
20180,"NE","OCC","2005-Q1"
22981,"NE","TOTAL","2005-Q1"
959,"NE","OFFMAR","2005-Q1"
2801,"NE","VACANT","2005-Q1"
546,"NE","RENT","2005-Q1"
149,"NE","RNTSLD","2005-Q1"
905,"NE","SEASON","2005-Q1"
1617,"SO","RENT","2005-Q1"
345,"SO","RNTSLD","2005-Q1"
1155,"SO","SEASON","2005-Q1"
1001,"SO","OCCUSE","2005-Q1"
28326,"SO","OWNOCC","2005-Q1"
555,"SO","URE","2005-Q1"
5433,"SO","YRVAC","2005-Q1"
11511,"SO","RNTOCC","2005-Q1"
542,"SO","SALE","2005-Q1"
46426,"SO","TOTAL","2005-Q1"
1373,"SO","OTH","2005-Q1"
39838,"SO","OCC","2005-Q1"
2930,"SO","OFFMAR","2005-Q1"
6589,"SO","VACANT","2005-Q1"
1996,"US","OCCUSE","2005-Q1"
1261,"US","URE","2005-Q1"
33612,"US","RNTOCC","2005-Q1"
12110,"US","YRVAC","2005-Q1"
1401,"US","SALE","2005-Q1"
2721,"US","OTH","2005-Q1"
108863,"US","OCC","2005-Q1"
124611,"US","TOTAL","2005-Q1"
5978,"US","OFFMAR","2005-Q1"
15748,"US","VACANT","2005-Q1"
3805,"US","RENT","2005-Q1"
925,"US","RNTSLD","2005-Q1"
3637,"US","SEASON","2005-Q1"
75251,"US","OWNOCC","2005-Q1"
2790,"WE","VACANT","2005-Q1"
686,"WE","RENT","2005-Q1"
206,"WE","RNTSLD","2005-Q1"
764,"WE","SEASON","2005-Q1"
429,"WE","OCCUSE","2005-Q1"
196,"WE","URE","2005-Q1"
15471,"WE","OWNOCC","2005-Q1"
8385,"WE","RNTOCC","2005-Q1"
2026,"WE","YRVAC","2005-Q1"
192,"WE","SALE","2005-Q1"
317,"WE","OTH","2005-Q1"
23856,"WE","OCC","2005-Q1"
26645,"WE","TOTAL","2005-Q1"
942,"WE","OFFMAR","2005-Q1"
884,"MW","SEASON","2005-Q2"
208,"MW","OCCUSE","2005-Q2"
217,"MW","URE","2005-Q2"
18437,"MW","OWNOCC","2005-Q2"
6691,"MW","RNTOCC","2005-Q2"
